Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV56,OUT035,1590.8210601129656
FDT59,OUT046,3801.597775586476
FDB23,OUT046,3787.0189355857233
FDR49,OUT045,728.0611305352659
FDB03,OUT010,576.267767615058
FDN39,OUT045,2580.5504039958537
FDX02,OUT027,5840.677747562503
FDQ16,OUT027,2878.0951721791766
FDU35,OUT018,1536.553392029992
NCT29,OUT013,2015.755989753987
FDZ27,OUT046,733.5217134732702
FDN57,OUT017,2043.425336578127
FDA03,OUT018,2472.574710946659
FDZ36,OUT045,3058.7324874216124
NCU05,OUT013,1470.8879339386017
FDT39,OUT018,2482.7133294169857
FDK60,OUT017,1526.1747166063485
FDZ25,OUT017,2734.697632106369
FDG12,OUT046,2015.755989753987
DRB01,OUT019,501.9868446770634
NCC43,OUT027,5840.677747562503
FDX13,OUT019,575.1884202564662
FDM22,OUT049,868.6179350400175
FDJ03,OUT027,1056.9807519225974
FDU14,OUT018,3793.6829647278737
FDB33,OUT010,379.5035023870647
FDP27,OUT046,3059.820464112949
FDO38,OUT010,161.8321755376023
FDE28,OUT027,5840.677747562503
FDO27,OUT035,1526.1747166063485
DRL23,OUT027,2874.368609825677
FDS28,OUT046,960.7382103613419
FDX24,OUT013,1534.386212117161
FDZ02,OUT035,1526.1747166063485
FDL46,OUT045,1929.876828362151
FDS60,OUT027,4809.690615052188
NCO06,OUT017,659.2166859906783
FDO16,OUT035,1434.4038140700827
FDC60,OUT049,1447.5762134750498
FDA48,OUT018,3518.6845006207914
FDZ36,OUT027,5145.321350336593
FDK27,OUT045,2013.1318980577362
FDW23,OUT018,661.5001152790679
FDM14,OUT018,1675.9027016453929
FDM14,OUT013,1585.7665998271323
FDW60,OUT018,2862.9350205127053
FDE21,OUT013,1929.876828362151
NCM42,OUT035,1590.8210601129656
FDY59,OUT010,231.8298000272705
DRI49,OUT049,1372.1287666741484
FDT28,OUT019,364.08018418728386
FDQ22,OUT018,663.1079611495611
FDR60,OUT049,1327.3093683225131
FDC50,OUT019,239.1176943945694
FDV24,OUT013,2485.0974707099695
DRF48,OUT010,490.9792196156818
FDQ47,OUT046,662.4844713348841
DRN36,OUT049,1526.1747166063485
NCY06,OUT035,2018.052803509137
FDE52,OUT035,1485.7656189271293
NCB54,OUT045,2018.052803509137
NCF31,OUT035,2501.504719097031
FDJ08,OUT027,5151.2357819441
NCC07,OUT017,1580.5105367283413
NCD19,OUT027,1223.0578001259037
FDL46,OUT049,1961.2732197365972
FDM20,OUT045,3906.8192041493544
NCI06,OUT010,454.2334443634929
DRM11,OUT035,4083.2296872878796
NCH07,OUT018,2550.683465839222
FDS23,OUT013,2030.174113453971
FDO49,OUT018,732.1393193796083
FDS35,OUT049,1062.3043359301132
DRK39,OUT045,1397.465031667172
DRI39,OUT049,921.7125686252009
FDV04,OUT017,2553.5393857850954
NCN14,OUT035,3058.7324874216124
FDH08,OUT013,3803.0318790216525
FDS20,OUT046,3058.7324874216124
FDV40,OUT049,1114.780585627733
FDZ48,OUT010,258.32529084335835
FDS24,OUT027,2550.9496596450663
FDK44,OUT049,2840.641938318257
FDS48,OUT045,2475.1874539160162
FDK26,OUT010,490.9792196156818
FDD23,OUT045,3059.820464112949
NCH54,OUT017,2566.153080641671
NCP14,OUT010,241.79858318654314
FDM60,OUT010,130.80039664887212
FDV24,OUT017,2482.7133294169857
FDH08,OUT018,3584.9078755588876
FDS12,OUT027,3004.924332649213
FDR39,OUT027,4849.023644415336
FDP12,OUT027,994.6441537440822
DRF60,OUT027,5840.677747562503
FDC09,OUT035,1577.9361082130188
FDF50,OUT018,3065.5243990568783
FDG28,OUT035,3906.8192041493544
NCE19,OUT017,915.3300207810228
NCM53,OUT010,249.592003212765
NCN18,OUT049,1699.8616489774543
FDF32,OUT035,3104.8267270268684
FDF11,OUT013,3893.598570633045
DRI59,OUT049,3788.7497642261374
NCG54,OUT035,2737.3899343362837
FDM44,OUT046,1575.6751091327967
FDT57,OUT018,3637.7638495227047
FDV24,OUT046,2482.7133294169857
FDI50,OUT019,574.822597187934
FDS09,OUT035,760.0876458217499
NCC31,OUT027,4102.044188643707
FDQ07,OUT019,575.5884577806665
FDC22,OUT017,3059.820464112949
FDZ56,OUT046,2734.697632106369
FDZ40,OUT019,130.80039664887212
FDS46,OUT027,2945.6532238698987
DRD24,OUT045,2056.9023019824854
FDV45,OUT017,3059.820464112949
FDL26,OUT045,2514.159528298569
FDA56,OUT018,2015.755989753987
FDN27,OUT046,1942.5368851621984
FDM20,OUT049,3899.3386105860923
FDO16,OUT017,1397.465031667172
FDL03,OUT035,3059.820464112949
FDE58,OUT046,1929.876828362151
FDI02,OUT027,2930.1947725940404
NCC55,OUT019,130.80039664887212
FDR03,OUT018,3249.85859362056
FDB14,OUT017,1508.8153132049692
FDR45,OUT013,3897.31105674044
NCN07,OUT017,2030.174113453971
FDM51,OUT019,248.88553561537165
FDT52,OUT027,5840.677747562503
FDL26,OUT046,2505.2726514210344
NCZ42,OUT046,3889.7693681408123
DRI47,OUT019,362.9081810373742
FDW40,OUT013,2056.9023019824854
FDN34,OUT046,2734.697632106369
FDS01,OUT035,2884.1866546568035
NCG55,OUT045,1929.876828362151
FDC11,OUT035,1448.808943069108
FDX35,OUT018,3563.768137451165
NCB06,OUT046,2556.9780098097426
FDR09,OUT019,576.267767615058
FDC53,OUT017,1526.1747166063485
FDY45,OUT013,4039.970927911725
FDA22,OUT010,386.1616576715038
FDE02,OUT035,1526.1747166063485
FDW21,OUT045,1573.4417042150776
FDV34,OUT046,1157.9731808213714
FDS59,OUT049,1590.8210601129656
NCW17,OUT017,2018.052803509137
NCK54,OUT046,1929.876828362151
FDG17,OUT019,574.822597187934
FDG35,OUT017,2840.641938318257
FDD08,OUT010,130.80039664887212
NCO07,OUT017,3686.258275066049
FDJ10,OUT010,282.28012459248873
FDW36,OUT017,1580.5105367283413
FDW21,OUT010,241.1893909282658
FDY19,OUT017,1937.538352275369
DRE03,OUT013,771.1170097644175
NCC55,OUT049,664.7679006232737
FDH52,OUT010,133.4597258812541
FDO09,OUT017,4048.77126072367
FDU43,OUT045,3899.645060761131
FDX09,OUT010,423.42006225267744
FDH40,OUT019,201.6190216806668
FDW58,OUT017,1580.5105367283413
FDC47,OUT017,3765.7517300717545
NCR41,OUT035,1526.1747166063485
DRG49,OUT035,3906.8192041493544
FDC52,OUT027,4076.132105471754
FDY13,OUT046,1157.8027536370826
FDY35,OUT013,710.937431018235
FDI35,OUT017,3048.7842314937793
NCU18,OUT049,2056.9023019824854
FDY33,OUT018,2550.683465839222
FDC15,OUT027,4196.135459303307
FDU01,OUT049,3058.7324874216124
NCU42,OUT046,2737.3899343362837
NCV29,OUT018,2862.9350205127053
NCY30,OUT017,3058.7324874216124
FDQ46,OUT049,1714.6986619991567
FDG58,OUT027,4102.044188643707
FDK33,OUT017,3684.527446425635
NCD07,OUT045,1927.5591154942165
NCX29,OUT027,3945.6392414363986
NCT42,OUT013,2472.574710946659
DRN59,OUT035,727.0004603187549
FDI44,OUT035,1330.4923828369042
FDA45,OUT049,2868.1961469185308
FDP31,OUT045,1062.3043359301132
FDY01,OUT046,1927.5591154942165
FDT09,OUT018,2032.2808010416463
DRH03,OUT027,2806.064104519742
FDA36,OUT018,3053.471361015787
NCF31,OUT017,2505.2726514210344
FDG14,OUT049,2482.7133294169857
FDG28,OUT027,5840.677747562503
FDU14,OUT049,4009.7454130729307
FDY47,OUT019,287.1633106230589
FDI56,OUT049,1485.7656189271293
DRD01,OUT013,1001.7218876355952
FDM22,OUT046,959.358553195134
FDH33,OUT013,705.7441576086335
DRZ24,OUT013,1955.7762346265358
NCQ38,OUT046,1580.5105367283413
FDO16,OUT027,2368.7426801042493
FDU07,OUT027,4015.6425780990085
NCB07,OUT013,3059.820464112949
FDU48,OUT045,2032.2808010416463
NCM43,OUT045,2577.9254353833953
FDR31,OUT010,356.5550458233218
DRK49,OUT018,663.1079611495611
NCI30,OUT010,575.8491922842571
DRD60,OUT017,3014.5007911930884
NCG19,OUT046,3830.234059469018
FDH12,OUT035,1580.5105367283413
FDM32,OUT035,1504.8776782218004
FDM27,OUT035,2516.8435998279515
NCU53,OUT027,4274.131630441291
NCQ18,OUT046,1533.8743610556446
FDS10,OUT013,2956.1057702462076
FDB33,OUT027,4196.135459303307
FDI12,OUT013,1519.4153195805454
NCW42,OUT013,3765.447546623955
NCC06,OUT018,2018.052803509137
FDW02,OUT017,2015.755989753987
NCD43,OUT017,1580.5105367283413
FDM57,OUT018,1414.0291813548697
FDA58,OUT017,3832.481614507904
FDK56,OUT046,3058.7324874216124
FDP52,OUT045,3809.0783691497386
FDW20,OUT018,2015.755989753987
FDS52,OUT049,1568.544322447876
NCT29,OUT018,2004.7986531551674
NCL54,OUT013,2865.671518410642
FDC05,OUT045,3070.785525462703
FDF34,OUT035,3059.820464112949
FDP03,OUT027,3000.8332044292706
FDD32,OUT010,194.67466187999693
FDZ10,OUT045,2018.052803509137
FDZ40,OUT035,915.3300207810228
FDD51,OUT018,667.2624315086971
NCY30,OUT019,428.9491905050031
FDP58,OUT017,3686.213212188866
FDV49,OUT017,4069.077259700066
FDY24,OUT019,130.80039664887212
NCO55,OUT017,1585.7665998271323
FDR13,OUT017,1929.876828362151
FDS51,OUT017,1005.516557897659
FDP26,OUT045,1580.5105367283413
NCB54,OUT027,3011.591498120137
FDF32,OUT017,3059.820464112949
FDN31,OUT018,3054.5593377071236
DRM48,OUT017,659.2166859906783
FDN20,OUT049,2734.697632106369
DRL01,OUT046,3807.090398268579
FDV56,OUT049,1585.7665998271323
DRH13,OUT027,2878.0951721791766
FDA03,OUT017,2472.574710946659
FDF47,OUT027,5840.677747562503
FDX32,OUT046,2472.574710946659
FDX57,OUT049,1526.1747166063485
NCA30,OUT045,3059.820464112949
FDO49,OUT013,772.4847749729004
FDL04,OUT019,249.17858863170258
DRM48,OUT035,661.9668452928231
FDR16,OUT013,3673.8125387151567
NCC19,OUT018,3054.5593377071236
NCE42,OUT045,3856.2898233682618
FDY24,OUT017,915.3300207810228
FDH19,OUT049,2840.641938318257
FDJ46,OUT013,2840.641938318257
FDN45,OUT010,576.267767615058
FDY08,OUT035,2040.4890147150159
FDZ37,OUT035,1445.9083377095315
NCT30,OUT045,733.5217134732702
DRY23,OUT018,664.3143153793445
NCZ30,OUT018,2015.755989753987
FDC44,OUT018,1914.903764990255
FDB45,OUT035,1580.5105367283413
FDY04,OUT013,2573.4193287117873
FDM27,OUT046,2553.5393857850954
FDZ43,OUT017,3890.9359479211266
FDT39,OUT019,363.805763813701
NCC06,OUT019,284.88064813899456
FDL15,OUT027,4102.044188643707
FDL57,OUT017,4048.5164934747754
FDU08,OUT046,1531.1293854856976
FDK40,OUT017,4069.077259700066
FDQ12,OUT010,574.6125239138762
FDS48,OUT017,2482.7133294169857
FDP09,OUT045,3691.646972358823
FDW21,OUT049,1533.8743610556446
FDY25,OUT035,3014.5007911930884
DRE13,OUT017,1437.8926420829596
FDV43,OUT019,130.80039664887212
FDD22,OUT045,1714.6986619991567
FDM46,OUT019,237.9566234167738
NCO30,OUT010,479.00660726429203
FDM25,OUT046,2840.641938318257
NCN41,OUT049,2015.755989753987
FDU24,OUT045,1515.5045552486088
FDZ50,OUT046,3058.7324874216124
FDP45,OUT013,4009.448687867692
NCM54,OUT045,2015.755989753987
FDW10,OUT019,423.7307398589637
FDP20,OUT017,2018.052803509137
FDK32,OUT046,2482.7133294169857
FDN52,OUT049,1457.4284327111163
FDM58,OUT045,1699.8616489774543
FDZ46,OUT027,2914.6076646893366
NCA18,OUT018,1929.876828362151
FDD35,OUT046,2015.755989753987
NCK31,OUT035,734.8894786817532
FDI40,OUT027,2843.0301010499375
FDT50,OUT019,240.42545647787162
NCT06,OUT046,2577.9254353833953
FDT31,OUT035,3058.7324874216124
FDT45,OUT049,868.6179350400175
FDT13,OUT045,3058.7324874216124
FDO50,OUT045,1487.858340975109
NCU18,OUT010,281.9218745510019
NCR54,OUT049,3059.820464112949
NCO18,OUT018,2862.9350205127053
FDU09,OUT045,921.7125686252009
FDT13,OUT018,3053.471361015787
FDE09,OUT046,1714.6986619991567
NCK53,OUT019,248.88553561537165
FDG45,OUT049,3688.4088937709853
DRH15,OUT035,681.8971824388854
FDO21,OUT019,574.822597187934
FDD14,OUT027,5137.861670124261
FDC09,OUT046,1577.9361082130188
FDH45,OUT027,1002.6898992621008
FDV32,OUT046,1133.1649536314999
FDG12,OUT035,1971.6344103523727
FDS32,OUT013,2040.4890147150159
NCL55,OUT018,3793.6829647278737
DRE01,OUT035,3888.2440338133733
DRE15,OUT049,1328.8694831826995
NCL42,OUT045,3906.9792661327165
FDP31,OUT013,1201.6763247072965
FDN33,OUT018,1518.1835862229561
FDZ59,OUT046,2577.9254353833953
FDE45,OUT010,427.4291895015246
FDJ07,OUT013,1955.7762346265358
FDQ45,OUT018,3053.471361015787
FDM33,OUT027,5840.677747562503
FDO15,OUT010,152.26434532133314
FDM46,OUT013,1535.0579265343063
FDR03,OUT045,3384.381334993151
FDY49,OUT018,2641.038132711479
FDQ60,OUT045,1961.2732197365972
FDW10,OUT049,2843.358373834974
FDO51,OUT049,680.0762670558559
FDJ40,OUT018,1590.8210601129656
FDS20,OUT018,3053.471361015787
FDU45,OUT013,1800.131631342276
FDV02,OUT035,2734.697632106369
FDN09,OUT046,3897.6077819456777
NCM55,OUT027,5145.321350336593
FDN23,OUT018,2459.200488823642
FDY31,OUT010,362.4927210232454
FDW03,OUT010,241.94617311834634
FDD14,OUT046,3058.7324874216124
FDV23,OUT017,2015.755989753987
DRI03,OUT045,2840.641938318257
FDN13,OUT035,1533.8743610556446
FDF45,OUT027,1279.7621475326796
FDU46,OUT035,1450.3833609366973
FDB57,OUT049,3768.979418371877
FDV12,OUT049,1533.8743610556446
FDQ58,OUT013,2482.7133294169857
NCA18,OUT017,1929.876828362151
FDH52,OUT049,999.4795401084567
FDM24,OUT018,2475.1874539160162
NCP43,OUT027,4865.636461701209
NCO18,OUT019,426.44381197272685
FDM32,OUT017,1492.0336819241293
NCL07,OUT017,660.7410919890796
FDK03,OUT013,4009.9522220241365
FDP59,OUT017,1577.9361082130188
FDQ24,OUT049,4009.7454130729307
FDQ16,OUT018,1590.8210601129656
FDU44,OUT013,2556.9780098097426
FDH28,OUT010,130.80039664887212
FDV28,OUT019,130.80039664887212
FDM22,OUT045,915.3300207810228
FDR56,OUT046,3059.820464112949
FDV39,OUT049,3059.820464112949
FDU37,OUT019,173.16557057248465
FDQ11,OUT010,574.822597187934
FDX02,OUT045,3786.3343914898896
NCS42,OUT018,1514.174269213253
FDY57,OUT027,2806.064104519742
FDB21,OUT049,3880.763440250111
FDE28,OUT017,3778.081599866358
FDQ55,OUT017,1914.903764990255
FDA48,OUT049,3750.4042480358958
FDZ19,OUT045,2840.641938318257
NCC43,OUT045,4000.3816649406263
NCV18,OUT046,1419.0218179511241
NCA42,OUT018,2550.683465839222
FDY45,OUT046,4040.2676531169627
NCC30,OUT045,2951.5172621909005
FDM57,OUT013,1514.2572324296937
FDL09,OUT010,385.7254559007124
FDB09,OUT027,3000.8332044292706
FDT44,OUT035,1961.2732197365972
NCT06,OUT027,4274.131630441291
FDX26,OUT049,3058.7324874216124
FDK32,OUT013,2505.2726514210344
DRA12,OUT046,2074.031142440816
FDO46,OUT010,490.9792196156818
FDE52,OUT013,1520.0260604184195
NCH42,OUT045,3810.809197790153
FDV08,OUT035,667.0644746814894
FDB47,OUT018,3472.0506652935937
FDC28,OUT010,258.32529084335835
FDD22,OUT046,1914.903764990255
FDS07,OUT027,2933.5058906268173
DRI13,OUT045,3711.9079084580353
FDG32,OUT018,3534.3417996908393
FDU14,OUT017,4003.0735790483786
FDD28,OUT019,131.19964358175952
NCP41,OUT017,1590.8210601129656
FDS08,OUT049,2840.641938318257
FDX47,OUT045,2548.622935805659
FDC53,OUT019,248.88553561537165
FDQ19,OUT035,3906.8192041493544
FDL14,OUT045,2509.99180685809
FDM33,OUT019,576.267767615058
FDA51,OUT045,1914.903764990255
FDZ27,OUT018,730.7715541711254
FDT04,OUT046,666.3757464937671
DRC13,OUT049,2015.755989753987
FDR16,OUT027,5840.677747562503
FDQ03,OUT027,5840.677747562503
FDE38,OUT035,2685.54396323134
DRH23,OUT027,1230.8626650980543
FDT11,OUT019,490.9792196156818
FDD09,OUT035,2965.0040889639927
FDR40,OUT045,1397.465031667172
FDX07,OUT017,3058.7324874216124
FDR07,OUT035,1526.1747166063485
FDA51,OUT017,1917.3724417530436
FDT59,OUT019,575.1174179615059
FDF20,OUT017,3059.820464112949
FDR13,OUT045,1925.3993491141744
FDY26,OUT049,3680.971551814749
FDW04,OUT017,2030.174113453971
FDK52,OUT017,3772.9950704009716
FDN60,OUT049,2548.622935805659
FDM09,OUT019,412.0942243592758
FDP46,OUT049,1461.4714567796937
FDB50,OUT019,173.16557057248465
NCQ29,OUT049,4055.4430947482215
FDP16,OUT027,5840.677747562503
FDX33,OUT018,2560.8919542358453
FDP07,OUT010,507.19321762650986
FDN22,OUT046,3991.1702427369496
FDF39,OUT049,4074.018265084203
FDS21,OUT017,994.603942622506
NCM42,OUT013,1585.7665998271323
FDK50,OUT019,383.8155779615534
DRF13,OUT027,4015.6425780990085
FDH35,OUT018,2569.526844919889
FDP60,OUT018,1536.553392029992
DRJ49,OUT027,3011.591498120137
NCT42,OUT019,362.75338141124917
FDE38,OUT049,2667.706132705334
FDI04,OUT049,3070.785525462703
NCH54,OUT045,2550.8143624399254
FDT56,OUT049,938.8997431018638
DRD15,OUT018,3585.5353272414195
FDV58,OUT013,3059.820464112949
FDP21,OUT049,3058.7324874216124
FDH05,OUT013,3784.9536804459844
FDR10,OUT027,4241.527162439381
NCP06,OUT045,2472.574710946659
FDF33,OUT049,1580.5105367283413
DRK37,OUT013,3059.820464112949
DRH49,OUT045,1404.8706747120698
FDT58,OUT013,2653.9187909910743
FDD41,OUT018,1580.5105367283413
FDP40,OUT018,1695.2120510603554
FDM51,OUT027,2843.0301010499375
FDO45,OUT010,199.04060825932382
FDW33,OUT010,241.79858318654314
FDY24,OUT045,915.3300207810228
FDB10,OUT010,575.6069955872671
FDM40,OUT035,2059.573166989509
NCI06,OUT017,3014.5007911930884
FDW12,OUT019,334.086558685228
FDX48,OUT027,4113.246109292523
NCW05,OUT027,2874.368609825677
FDX27,OUT017,1526.1747166063485
DRM37,OUT045,3070.785525462703
FDA38,OUT045,3906.8192041493544
FDR36,OUT046,666.3757464937671
FDZ45,OUT046,3087.728969808742
FDG05,OUT017,2553.5393857850954
FDK28,OUT013,4075.4523685193794
FDV47,OUT045,1440.5492713539122
FDN21,OUT045,2556.9780098097426
FDP20,OUT027,3004.924332649213
FDI35,OUT045,3048.7842314937793
DRY23,OUT013,708.1255131440499
FDA56,OUT017,2015.755989753987
FDB09,OUT013,2015.755989753987
NCO26,OUT027,2941.029857286319
FDQ49,OUT018,2521.7302912090836
FDI52,OUT027,2996.5189502838807
FDZ44,OUT027,2941.029857286319
FDZ09,OUT018,2572.66430897757
FDY03,OUT049,1914.903764990255
NCG42,OUT017,2030.174113453971
DRI13,OUT027,5840.677747562503
FDQ32,OUT013,2015.755989753987
FDW16,OUT035,1487.858340975109
FDU27,OUT046,733.5217134732702
FDR28,OUT010,383.97037758767857
FDQ49,OUT010,379.5035023870647
FDS37,OUT046,1929.876828362151
FDW26,OUT018,3518.6845006207914
FDX12,OUT018,3681.54533360062
NCP06,OUT013,2477.934007601411
FDW45,OUT010,362.6475206493705
NCN30,OUT049,1526.1747166063485
FDN24,OUT049,868.6179350400175
NCL41,OUT027,994.6441537440822
FDR02,OUT019,261.1374627420228
FDD09,OUT010,454.5449718563657
FDS33,OUT010,199.04060825932382
FDU22,OUT045,2001.8831148923016
FDI53,OUT013,2570.992974930609
DRH01,OUT049,2840.641938318257
FDX32,OUT013,2077.069716824582
NCP30,OUT018,663.1079611495611
FDB60,OUT045,3059.820464112949
FDB14,OUT049,1515.5045552486088
NCP02,OUT035,921.7125686252009
FDJ10,OUT017,2043.425336578127
FDG34,OUT046,1695.2120510603554
NCB18,OUT017,1457.4284327111163
FDM16,OUT049,1094.62617799143
FDW25,OUT018,1418.7276823885902
FDB35,OUT010,224.9664453602241
DRN11,OUT013,2110.9341645688305
FDF41,OUT019,575.6069955872671
FDH16,OUT045,1468.3756330243136
NCQ50,OUT018,3477.648518440141
DRH23,OUT018,930.889951176628
DRJ37,OUT013,2485.0974707099695
DRJ24,OUT027,5145.321350336593
FDY16,OUT035,3058.7324874216124
FDQ27,OUT045,1580.5105367283413
FDZ33,OUT045,2472.574710946659
FDF29,OUT045,2032.2808010416463
FDA08,OUT049,2573.4193287117873
FDG31,OUT046,1133.1649536314999
FDE34,OUT019,466.40395157850287
NCR30,OUT027,1437.2485358343374
FDV33,OUT035,4079.7904281825245
DRZ24,OUT018,2007.3990715889124
NCL54,OUT035,2840.641938318257
FDR12,OUT049,2840.641938318257
NCC54,OUT046,3879.0326116096967
DRN59,OUT013,765.1133826519629
FDX50,OUT019,262.0348242113037
FDV31,OUT027,4809.690615052188
NCA29,OUT027,4363.25019920847
FDW60,OUT049,2865.671518410642
FDX08,OUT017,3058.7324874216124
DRD49,OUT013,3836.685230966957
FDD33,OUT046,3783.0226052504945
FDW35,OUT013,705.7441576086335
FDJ36,OUT017,1577.9361082130188
FDV51,OUT035,2624.424615807871
FDW36,OUT046,1580.5105367283413
FDH35,OUT046,2577.9254353833953
NCS30,OUT027,3017.641550500233
FDN49,OUT017,661.5001152790679
FDL08,OUT018,3681.54533360062
FDI09,OUT013,3873.2925716566497
FDP19,OUT018,2030.174113453971
FDU21,OUT010,130.80039664887212
NCP41,OUT045,1585.7665998271323
FDY10,OUT013,1814.2674812322375
FDP12,OUT018,659.2166859906783
NCN26,OUT049,1929.876828362151
FDK44,OUT013,2840.641938318257
FDC28,OUT049,1590.8210601129656
FDJ41,OUT027,5840.677747562503
NCT29,OUT035,2015.755989753987
NCH42,OUT019,574.822597187934
FDU60,OUT018,2646.064700936778
FDS02,OUT045,3059.820464112949
FDC51,OUT046,2015.755989753987
FDU03,OUT013,3058.7324874216124
FDX39,OUT045,3691.646972358823
NCY05,OUT010,130.80039664887212
NCL06,OUT027,5840.677747562503
FDD32,OUT035,1335.0078934103265
NCN41,OUT045,2015.755989753987
NCX53,OUT049,2056.9023019824854
FDU57,OUT019,362.54058843028616
FDQ23,OUT046,1580.5105367283413
FDQ52,OUT045,3996.2035825291277
FDC14,OUT045,665.8581204517061
FDY09,OUT035,2865.671518410642
FDQ28,OUT045,2516.8435998279515
FDV25,OUT046,3767.4751004696072
FDJ07,OUT035,1929.876828362151
DRB25,OUT049,1580.5105367283413
FDK52,OUT019,576.267767615058
FDY52,OUT027,1384.2424953137263
FDB28,OUT046,3059.820464112949
FDT36,OUT035,661.9668452928231
FDV25,OUT017,3764.0384129877393
NCN07,OUT027,3011.591498120137
FDC57,OUT017,3059.820464112949
FDQ03,OUT018,3626.4320195159403
FDU23,OUT017,2651.325827342603
NCX41,OUT035,3691.646972358823
NCD06,OUT035,730.8358444408309
FDW08,OUT045,1585.7665998271323
NCU29,OUT017,2467.3700352823175
NCE06,OUT013,2561.5957052952663
FDV52,OUT010,270.7923952870418
FDB02,OUT017,2865.671518410642
NCR18,OUT045,670.012590810842
FDK16,OUT049,1526.1747166063485
NCQ29,OUT010,575.6069955872671
FDZ01,OUT019,249.32617856350578
FDW27,OUT035,2544.9685301571067
FDD17,OUT018,3647.210370687523
FDW39,OUT013,2865.671518410642
DRH59,OUT045,1079.6155469688501
FDS52,OUT013,1575.6751091327967
FDU40,OUT027,5777.971785489886
NCF54,OUT013,2840.641938318257
FDH46,OUT045,1577.9361082130188
NCP14,OUT049,1580.5105367283413
FDH50,OUT049,3058.7324874216124
DRF15,OUT010,369.93479566667935
FDV27,OUT027,2552.5240775126554
NCJ06,OUT049,2007.3990715889124
FDN02,OUT018,3247.7123173535433
FDQ51,OUT049,727.5180863608159
FDQ07,OUT017,3745.9602144120713
FDS45,OUT049,1580.5105367283413
NCJ06,OUT045,2015.755989753987
FDD36,OUT035,1929.876828362151
FDY25,OUT045,3058.7324874216124
FDU52,OUT046,2511.841139044096
DRK47,OUT017,3786.0577290481497
NCL30,OUT017,2018.052803509137
FDN22,OUT035,3998.650836300212
NCF30,OUT027,3004.924332649213
FDK03,OUT035,4043.1494482940216
FDT45,OUT017,915.3300207810228
NCC54,OUT027,5840.677747562503
FDP08,OUT018,3054.5593377071236
FDU44,OUT046,2573.4193287117873
