Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ03,OUT027,1378.2631852760746
FDU14,OUT018,3327.9525829268287
FDB33,OUT010,346.8972837209304
FDP27,OUT046,3480.072957352941
FDO38,OUT010,165.91858165137612
FDE28,OUT027,6280.890880000001
FDO27,OUT035,1559.342975268818
DRL23,OUT027,2517.8820884848474
FDS28,OUT046,842.2509434554978
FDX24,OUT013,1460.7407669724764
FDZ02,OUT035,1559.342975268818
FDL46,OUT045,1771.6885158730165
FDS60,OUT027,5329.314724444443
NCO06,OUT017,583.8145788617886
FDO16,OUT035,1412.1562050420164
FDC60,OUT049,1412.1562050420164
FDA48,OUT018,3327.9525829268287
FDZ36,OUT027,5329.314724444443
FDK27,OUT045,2245.8220013888886
FDW23,OUT018,507.046403669725
FDM14,OUT018,1372.6884907407414
FDM14,OUT013,1691.90780173913
FDW60,OUT018,2851.631695876289
FDE21,OUT013,2059.921790476191
NCM42,OUT035,1879.05405
FDY59,OUT010,219.21852093023256
DRI49,OUT049,1240.367307608695
FDT28,OUT019,346.8972837209304
FDQ22,OUT018,507.046403669725
FDR60,OUT049,1240.367307608695
FDC50,OUT019,219.21852093023256
FDV24,OUT013,2490.5268867052014
DRF48,OUT010,482.6995426229507
FDQ47,OUT046,583.8145788617886
DRN36,OUT049,1559.342975268818
NCY06,OUT035,1904.9101369230766
FDE52,OUT035,1353.0650169014093
NCB54,OUT045,1904.9101369230766
NCF31,OUT035,2490.5268867052014
FDJ08,OUT027,5329.314724444443
NCC07,OUT017,1691.90780173913
NCD19,OUT027,1378.2631852760746
FDL46,OUT049,2059.921790476191
FDM20,OUT045,4247.813579856116
NCI06,OUT010,425.9355914529916
DRM11,OUT035,4606.651356603774
NCH07,OUT018,2232.8470218487387
FDS23,OUT013,1904.9101369230766
FDO49,OUT018,713.8586545454549
FDS35,OUT049,1103.1862133333336
DRK39,OUT045,1412.1562050420164
DRI39,OUT049,842.2509434554978
FDV04,OUT017,2222.6712822580653
NCN14,OUT035,2919.037191489362
FDH08,OUT013,3627.5498912621356
FDS20,OUT046,3480.072957352941
FDV40,OUT049,1103.1862133333336
FDZ48,OUT010,281.48208181818177
FDS24,OUT027,2517.8820884848474
FDK44,OUT049,2568.332833644861
FDS48,OUT045,2660.9504030303024
FDK26,OUT010,482.6995426229507
FDD23,OUT045,2911.4114396396394
NCH54,OUT017,2894.2207107142854
NCP14,OUT010,219.21852093023256
FDM60,OUT010,92.67548155339804
FDV24,OUT017,2490.5268867052014
FDH08,OUT018,3327.9525829268287
FDS12,OUT027,3242.0620715328478
FDR39,OUT027,5329.314724444443
FDP12,OUT027,1378.2631852760746
DRF60,OUT027,6280.890880000001
FDC09,OUT035,1784.4287381818185
FDF50,OUT018,3164.3058843137255
FDG28,OUT035,3881.917128455283
NCE19,OUT017,842.2509434554978
NCM53,OUT010,281.48208181818177
NCN18,OUT049,1691.90780173913
FDF32,OUT035,3164.3058843137255
FDF11,OUT013,3627.5498912621356
DRI59,OUT049,4247.813579856116
NCG54,OUT035,2894.2207107142854
FDM44,OUT046,1691.90780173913
FDT57,OUT018,3327.9525829268287
FDV24,OUT046,2490.5268867052014
FDI50,OUT019,584.7577647727271
FDS09,OUT035,713.8586545454549
NCC31,OUT027,4117.317712631579
FDQ07,OUT019,584.7577647727271
FDC22,OUT017,3164.3058843137255
FDZ56,OUT046,2894.2207107142854
FDZ40,OUT019,165.91858165137612
FDS46,OUT027,3242.0620715328478
DRD24,OUT045,2204.451583486238
FDV45,OUT017,2911.4114396396394
FDL26,OUT045,2894.2207107142854
FDA56,OUT018,1752.2524400000002
FDN27,OUT046,2059.921790476191
FDM20,OUT049,4247.813579856116
FDO16,OUT017,1412.1562050420164
FDL03,OUT035,2919.037191489362
FDE58,OUT046,1771.6885158730165
FDI02,OUT027,3242.0620715328478
NCC55,OUT019,92.67548155339804
FDR03,OUT018,3327.9525829268287
FDB14,OUT017,1460.7407669724764
FDR45,OUT013,4247.813579856116
NCN07,OUT017,1904.9101369230766
FDM51,OUT019,219.21852093023256
FDT52,OUT027,6280.890880000001
FDL26,OUT046,2660.9504030303024
NCZ42,OUT046,3627.5498912621356
DRI47,OUT019,346.8972837209304
FDW40,OUT013,2204.451583486238
FDN34,OUT046,2894.2207107142854
FDS01,OUT035,2851.631695876289
NCG55,OUT045,2059.921790476191
FDC11,OUT035,1353.0650169014093
FDX35,OUT018,3327.9525829268287
NCB06,OUT046,2894.2207107142854
FDR09,OUT019,584.7577647727271
FDC53,OUT017,1559.342975268818
FDY45,OUT013,4054.6740144144155
FDA22,OUT010,425.9355914529916
FDE02,OUT035,1559.342975268818
FDW21,OUT045,1879.05405
FDV34,OUT046,1103.1862133333336
FDS59,OUT049,1784.4287381818185
NCW17,OUT017,2245.8220013888886
NCK54,OUT046,2059.921790476191
FDG17,OUT019,584.7577647727271
FDG35,OUT017,3104.1898299065424
FDD08,OUT010,92.67548155339804
NCO07,OUT017,3627.5498912621356
FDJ10,OUT010,281.48208181818177
FDW36,OUT017,1499.2484399999996
FDW21,OUT010,219.21852093023256
FDY19,OUT017,2059.921790476191
DRE03,OUT013,798.217603539823
NCC55,OUT049,677.1027476190474
FDH52,OUT010,165.91858165137612
FDO09,OUT017,3993.17391153846
FDU43,OUT045,3881.917128455283
FDX09,OUT010,425.9355914529916
FDH40,OUT019,219.21852093023256
FDW58,OUT017,1691.90780173913
FDC47,OUT017,3719.06432837838
NCR41,OUT035,1559.342975268818
DRG49,OUT035,3719.06432837838
FDC52,OUT027,4117.317712631579
FDY13,OUT046,1103.1862133333336
FDY35,OUT013,507.046403669725
FDI35,OUT017,3328.207380952379
NCU18,OUT049,2204.451583486238
FDY33,OUT018,2232.8470218487387
FDC15,OUT027,4117.317712631579
FDU01,OUT049,2827.356688888889
NCU42,OUT046,2611.459542342344
NCV29,OUT018,2851.631695876289
NCY30,OUT017,2919.037191489362
FDQ46,OUT049,1879.05405
FDG58,OUT027,4117.317712631579
FDK33,OUT017,3627.5498912621356
NCD07,OUT045,1771.6885158730165
NCX29,OUT027,4117.317712631579
NCT42,OUT013,2490.5268867052014
DRN59,OUT035,798.217603539823
FDI44,OUT035,1240.367307608695
FDA45,OUT049,2568.332833644861
FDP31,OUT045,1103.1862133333336
FDY01,OUT046,1771.6885158730165
FDT09,OUT018,1752.2524400000002
DRH03,OUT027,2517.8820884848474
FDA36,OUT018,2827.356688888889
NCF31,OUT017,2222.6712822580653
FDG14,OUT049,2490.5268867052014
FDG28,OUT027,6280.890880000001
FDU14,OUT049,4606.651356603774
FDY47,OUT019,281.48208181818177
FDI56,OUT049,1412.1562050420164
DRD01,OUT013,842.2509434554978
FDM22,OUT046,842.2509434554978
FDH33,OUT013,507.046403669725
DRZ24,OUT013,1771.6885158730165
NCQ38,OUT046,1691.90780173913
FDO16,OUT027,2517.8820884848474
FDU07,OUT027,4117.317712631579
NCB07,OUT013,2919.037191489362
FDU48,OUT045,1904.9101369230766
NCM43,OUT045,2894.2207107142854
FDR31,OUT010,346.8972837209304
DRK49,OUT018,507.046403669725
NCI30,OUT010,584.7577647727271
DRD60,OUT017,3328.207380952379
NCG19,OUT046,3719.06432837838
FDH12,OUT035,1499.2484399999996
FDM32,OUT035,1460.7407669724764
FDM27,OUT035,2894.2207107142854
NCU53,OUT027,4117.317712631579
NCQ18,OUT046,1559.342975268818
FDS10,OUT013,2568.332833644861
FDB33,OUT027,4117.317712631579
FDI12,OUT013,1353.0650169014093
NCW42,OUT013,3881.917128455283
NCC06,OUT018,1752.2524400000002
FDW02,OUT017,2090.364174444444
NCD43,OUT017,1691.90780173913
FDM57,OUT018,1240.367307608695
FDA58,OUT017,3719.06432837838
FDK56,OUT046,3480.072957352941
FDP52,OUT045,3627.5498912621356
FDW20,OUT018,1752.2524400000002
FDS52,OUT049,1691.90780173913
NCT29,OUT018,1752.2524400000002
NCL54,OUT013,2851.631695876289
FDC05,OUT045,3164.3058843137255
FDF34,OUT035,2827.356688888889
FDP03,OUT027,3242.0620715328478
FDD32,OUT010,219.21852093023256
FDZ10,OUT045,2245.8220013888886
FDZ40,OUT035,842.2509434554978
FDD51,OUT018,507.046403669725
NCY30,OUT019,425.9355914529916
FDP58,OUT017,3387.3895120689635
FDV49,OUT017,4054.6740144144155
FDY24,OUT019,165.91858165137612
NCO55,OUT017,1499.2484399999996
FDR13,OUT017,2059.921790476191
FDS51,OUT017,937.7102075471696
FDP26,OUT045,1879.05405
NCB54,OUT027,3242.0620715328478
FDF32,OUT017,3164.3058843137255
FDN31,OUT018,3164.3058843137255
DRM48,OUT017,583.8145788617886
FDN20,OUT049,2453.7477006993004
DRL01,OUT046,3627.5498912621356
FDV56,OUT049,1784.4287381818185
DRH13,OUT027,2517.8820884848474
FDA03,OUT017,2453.7477006993004
FDF47,OUT027,5329.314724444443
FDX32,OUT046,2660.9504030303024
FDX57,OUT049,1559.342975268818
NCA30,OUT045,2919.037191489362
FDO49,OUT013,713.8586545454549
FDL04,OUT019,219.21852093023256
DRM48,OUT035,583.8145788617886
FDR16,OUT013,3387.3895120689635
NCC19,OUT018,3164.3058843137255
NCE42,OUT045,3627.5498912621356
FDY24,OUT017,842.2509434554978
FDH19,OUT049,2568.332833644861
FDJ46,OUT013,2851.631695876289
FDN45,OUT010,584.7577647727271
FDY08,OUT035,2204.451583486238
FDZ37,OUT035,1412.1562050420164
NCT30,OUT045,798.217603539823
DRY23,OUT018,507.046403669725
NCZ30,OUT018,1752.2524400000002
FDC44,OUT018,1752.2524400000002
FDB45,OUT035,1691.90780173913
FDY04,OUT013,2894.2207107142854
FDM27,OUT046,2894.2207107142854
FDZ43,OUT017,3881.917128455283
FDT39,OUT019,346.8972837209304
NCC06,OUT019,281.48208181818177
FDL15,OUT027,4117.317712631579
FDL57,OUT017,4606.651356603774
FDU08,OUT046,1559.342975268818
FDK40,OUT017,4054.6740144144155
FDQ12,OUT010,584.7577647727271
FDS48,OUT017,2660.9504030303024
FDP09,OUT045,4247.813579856116
FDW21,OUT049,1559.342975268818
FDY25,OUT035,3328.207380952379
DRE13,OUT017,1412.1562050420164
FDV43,OUT019,92.67548155339804
FDD22,OUT045,1499.2484399999996
FDM46,OUT019,219.21852093023256
NCO30,OUT010,482.6995426229507
FDM25,OUT046,2851.631695876289
NCN41,OUT049,2090.364174444444
FDU24,OUT045,1460.7407669724764
FDZ50,OUT046,3480.072957352941
FDP45,OUT013,4054.6740144144155
NCM54,OUT045,1904.9101369230766
FDW10,OUT019,425.9355914529916
FDP20,OUT017,1904.9101369230766
FDK32,OUT046,2660.9504030303024
FDN52,OUT049,1353.0650169014093
FDM58,OUT045,1784.4287381818185
FDZ46,OUT027,3242.0620715328478
NCA18,OUT018,1752.2524400000002
FDD35,OUT046,2245.8220013888886
NCK31,OUT035,713.8586545454549
FDI40,OUT027,2517.8820884848474
FDT50,OUT019,219.21852093023256
NCT06,OUT046,2894.2207107142854
FDT31,OUT035,2827.356688888889
FDT45,OUT049,842.2509434554978
FDT13,OUT045,2911.4114396396394
FDO50,OUT045,1353.0650169014093
NCU18,OUT010,281.48208181818177
NCR54,OUT049,3480.072957352941
NCO18,OUT018,2851.631695876289
FDU09,OUT045,842.2509434554978
FDT13,OUT018,2911.4114396396394
FDE09,OUT046,1691.90780173913
NCK53,OUT019,219.21852093023256
FDG45,OUT049,3627.5498912621356
DRH15,OUT035,677.1027476190474
FDO21,OUT019,584.7577647727271
FDD14,OUT027,5329.314724444443
FDC09,OUT046,1784.4287381818185
FDH45,OUT027,1378.2631852760746
FDV32,OUT046,1103.1862133333336
FDG12,OUT035,2059.921790476191
FDS32,OUT013,2204.451583486238
NCL55,OUT018,3327.9525829268287
DRE01,OUT035,3719.06432837838
DRE15,OUT049,1240.367307608695
NCL42,OUT045,4247.813579856116
FDP31,OUT013,1103.1862133333336
FDN33,OUT018,1460.7407669724764
FDZ59,OUT046,2611.459542342344
FDE45,OUT010,425.9355914529916
FDJ07,OUT013,2059.921790476191
FDQ45,OUT018,2827.356688888889
FDM33,OUT027,5329.314724444443
FDO15,OUT010,165.91858165137612
FDM46,OUT013,1460.7407669724764
FDR03,OUT045,3627.5498912621356
FDY49,OUT018,2232.8470218487387
FDQ60,OUT045,1771.6885158730165
FDW10,OUT049,2568.332833644861
FDO51,OUT049,677.1027476190474
FDJ40,OUT018,1372.6884907407414
FDS20,OUT018,3328.207380952379
FDU45,OUT013,2059.921790476191
FDV02,OUT035,2894.2207107142854
FDN09,OUT046,4247.813579856116
NCM55,OUT027,5329.314724444443
FDN23,OUT018,2232.8470218487387
FDY31,OUT010,346.8972837209304
FDW03,OUT010,219.21852093023256
FDD14,OUT046,2919.037191489362
FDV23,OUT017,2090.364174444444
DRI03,OUT045,2851.631695876289
FDN13,OUT035,1559.342975268818
FDF45,OUT027,1378.2631852760746
FDU46,OUT035,1353.0650169014093
FDB57,OUT049,4247.813579856116
FDV12,OUT049,1559.342975268818
FDQ58,OUT013,2490.5268867052014
NCA18,OUT017,1771.6885158730165
FDH52,OUT049,937.7102075471696
FDM24,OUT018,2232.8470218487387
NCP43,OUT027,5329.314724444443
NCO18,OUT019,425.9355914529916
FDM32,OUT017,1353.0650169014093
NCL07,OUT017,583.8145788617886
FDK03,OUT013,4606.651356603774
FDP59,OUT017,1784.4287381818185
FDQ24,OUT049,4054.6740144144155
FDQ16,OUT018,1372.6884907407414
FDU44,OUT013,2894.2207107142854
FDH28,OUT010,92.67548155339804
FDV28,OUT019,92.67548155339804
FDM22,OUT045,842.2509434554978
FDR56,OUT046,3480.072957352941
FDV39,OUT049,2827.356688888889
FDU37,OUT019,165.91858165137612
FDQ11,OUT010,584.7577647727271
FDX02,OUT045,3881.917128455283
NCS42,OUT018,1460.7407669724764
FDY57,OUT027,2517.8820884848474
FDB21,OUT049,3719.06432837838
FDE28,OUT017,3719.06432837838
FDQ55,OUT017,2059.921790476191
FDA48,OUT049,3387.3895120689635
FDZ19,OUT045,2851.631695876289
NCC43,OUT045,3993.17391153846
NCV18,OUT046,1412.1562050420164
NCA42,OUT018,2232.8470218487387
FDY45,OUT046,4054.6740144144155
NCC30,OUT045,2568.332833644861
FDM57,OUT013,1240.367307608695
FDL09,OUT010,425.9355914529916
FDB09,OUT027,3242.0620715328478
FDT44,OUT035,1771.6885158730165
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3480.072957352941
FDK32,OUT013,2660.9504030303024
DRA12,OUT046,2204.451583486238
FDO46,OUT010,482.6995426229507
FDE52,OUT013,1353.0650169014093
NCH42,OUT045,4247.813579856116
FDV08,OUT035,677.1027476190474
FDB47,OUT018,3327.9525829268287
FDC28,OUT010,281.48208181818177
FDD22,OUT046,1771.6885158730165
FDS07,OUT027,3242.0620715328478
DRI13,OUT045,4247.813579856116
FDG32,OUT018,3327.9525829268287
FDU14,OUT017,4606.651356603774
FDD28,OUT019,165.91858165137612
NCP41,OUT017,1691.90780173913
FDS08,OUT049,2851.631695876289
FDX47,OUT045,2222.6712822580653
FDC53,OUT019,219.21852093023256
FDQ19,OUT035,3627.5498912621356
FDL14,OUT045,2222.6712822580653
FDM33,OUT019,584.7577647727271
FDA51,OUT045,1771.6885158730165
FDZ27,OUT018,713.8586545454549
FDT04,OUT046,677.1027476190474
DRC13,OUT049,2090.364174444444
FDR16,OUT027,5329.314724444443
FDQ03,OUT027,6280.890880000001
FDE38,OUT035,2611.459542342344
DRH23,OUT027,1378.2631852760746
FDT11,OUT019,482.6995426229507
FDD09,OUT035,2851.631695876289
FDR40,OUT045,1240.367307608695
FDX07,OUT017,2919.037191489362
FDR07,OUT035,1559.342975268818
FDA51,OUT017,1771.6885158730165
FDT59,OUT019,584.7577647727271
FDF20,OUT017,2911.4114396396394
FDR13,OUT045,2059.921790476191
FDY26,OUT049,4247.813579856116
FDW04,OUT017,1904.9101369230766
FDK52,OUT017,3719.06432837838
FDN60,OUT049,2894.2207107142854
FDM09,OUT019,425.9355914529916
FDP46,OUT049,1353.0650169014093
FDB50,OUT019,165.91858165137612
NCQ29,OUT049,3993.17391153846
FDP16,OUT027,6280.890880000001
FDX33,OUT018,2232.8470218487387
FDP07,OUT010,482.6995426229507
FDN22,OUT046,3993.17391153846
FDF39,OUT049,4054.6740144144155
FDS21,OUT017,937.7102075471696
NCM42,OUT013,1879.05405
FDK50,OUT019,425.9355914529916
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2232.8470218487387
FDP60,OUT018,1372.6884907407414
DRJ49,OUT027,3242.0620715328478
NCT42,OUT019,346.8972837209304
FDE38,OUT049,2611.459542342344
FDI04,OUT049,3480.072957352941
NCH54,OUT045,2894.2207107142854
FDT56,OUT049,937.7102075471696
DRD15,OUT018,3327.9525829268287
FDV58,OUT013,2827.356688888889
FDP21,OUT049,3480.072957352941
FDH05,OUT013,3719.06432837838
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2453.7477006993004
FDF33,OUT049,1879.05405
DRK37,OUT013,2827.356688888889
DRH49,OUT045,1240.367307608695
FDT58,OUT013,2611.459542342344
FDD41,OUT018,1372.6884907407414
FDP40,OUT018,1372.6884907407414
FDM51,OUT027,2517.8820884848474
FDO45,OUT010,219.21852093023256
FDW33,OUT010,219.21852093023256
FDY24,OUT045,842.2509434554978
FDB10,OUT010,584.7577647727271
FDM40,OUT035,2204.451583486238
NCI06,OUT017,3328.207380952379
FDW12,OUT019,346.8972837209304
FDX48,OUT027,4117.317712631579
NCW05,OUT027,2517.8820884848474
FDX27,OUT017,1559.342975268818
DRM37,OUT045,3164.3058843137255
FDA38,OUT045,4247.813579856116
FDR36,OUT046,677.1027476190474
FDZ45,OUT046,3480.072957352941
FDG05,OUT017,2222.6712822580653
FDK28,OUT013,4606.651356603774
FDV47,OUT045,1353.0650169014093
FDN21,OUT045,2453.7477006993004
FDP20,OUT027,3242.0620715328478
FDI35,OUT045,3328.207380952379
DRY23,OUT013,507.046403669725
FDA56,OUT017,2245.8220013888886
FDB09,OUT013,2090.364174444444
NCO26,OUT027,3242.0620715328478
FDQ49,OUT018,2232.8470218487387
FDI52,OUT027,3242.0620715328478
FDZ44,OUT027,3242.0620715328478
FDZ09,OUT018,2232.8470218487387
FDY03,OUT049,1771.6885158730165
NCG42,OUT017,1904.9101369230766
DRI13,OUT027,5329.314724444443
FDQ32,OUT013,2090.364174444444
FDW16,OUT035,1353.0650169014093
FDU27,OUT046,798.217603539823
FDR28,OUT010,425.9355914529916
FDQ49,OUT010,346.8972837209304
FDS37,OUT046,2059.921790476191
FDW26,OUT018,3327.9525829268287
FDX12,OUT018,3327.9525829268287
NCP06,OUT013,2453.7477006993004
FDW45,OUT010,346.8972837209304
NCN30,OUT049,1559.342975268818
FDN24,OUT049,842.2509434554978
NCL41,OUT027,1378.2631852760746
FDR02,OUT019,281.48208181818177
FDD09,OUT010,425.9355914529916
FDS33,OUT010,219.21852093023256
FDU22,OUT045,2090.364174444444
FDI53,OUT013,2611.459542342344
DRH01,OUT049,2568.332833644861
FDX32,OUT013,2204.451583486238
NCP30,OUT018,507.046403669725
FDB60,OUT045,2911.4114396396394
FDB14,OUT049,1460.7407669724764
NCP02,OUT035,842.2509434554978
FDJ10,OUT017,2204.451583486238
FDG34,OUT046,1784.4287381818185
NCB18,OUT017,1353.0650169014093
FDM16,OUT049,1103.1862133333336
FDW25,OUT018,1412.1562050420164
FDB35,OUT010,219.21852093023256
DRN11,OUT013,2204.451583486238
FDF41,OUT019,584.7577647727271
FDH16,OUT045,1353.0650169014093
NCQ50,OUT018,3327.9525829268287
DRH23,OUT018,842.2509434554978
DRJ37,OUT013,2490.5268867052014
DRJ24,OUT027,5329.314724444443
FDY16,OUT035,2919.037191489362
FDQ27,OUT045,1879.05405
FDZ33,OUT045,2490.5268867052014
FDF29,OUT045,2245.8220013888886
FDA08,OUT049,2611.459542342344
FDG31,OUT046,1103.1862133333336
FDE34,OUT019,482.6995426229507
NCR30,OUT027,1378.2631852760746
FDV33,OUT035,4054.6740144144155
DRZ24,OUT018,1752.2524400000002
NCL54,OUT035,2851.631695876289
FDR12,OUT049,3104.1898299065424
NCC54,OUT046,3719.06432837838
DRN59,OUT013,798.217603539823
FDX50,OUT019,281.48208181818177
FDV31,OUT027,5329.314724444443
NCA29,OUT027,4117.317712631579
FDW60,OUT049,2851.631695876289
FDX08,OUT017,3328.207380952379
DRD49,OUT013,3719.06432837838
FDD33,OUT046,3719.06432837838
FDW35,OUT013,507.046403669725
FDJ36,OUT017,1784.4287381818185
FDV51,OUT035,2894.2207107142854
FDW36,OUT046,1499.2484399999996
FDH35,OUT046,2453.7477006993004
NCS30,OUT027,3242.0620715328478
FDN49,OUT017,677.1027476190474
FDL08,OUT018,3327.9525829268287
FDI09,OUT013,3719.06432837838
FDP19,OUT018,1752.2524400000002
FDU21,OUT010,92.67548155339804
NCP41,OUT045,1691.90780173913
FDY10,OUT013,1771.6885158730165
FDP12,OUT018,507.046403669725
NCN26,OUT049,2059.921790476191
FDK44,OUT013,2568.332833644861
FDC28,OUT049,1879.05405
FDJ41,OUT027,6280.890880000001
NCT29,OUT035,2090.364174444444
NCH42,OUT019,584.7577647727271
FDU60,OUT018,2232.8470218487387
FDS02,OUT045,3164.3058843137255
FDC51,OUT046,2245.8220013888886
FDU03,OUT013,2919.037191489362
FDX39,OUT045,3881.917128455283
NCY05,OUT010,92.67548155339804
NCL06,OUT027,6280.890880000001
FDD32,OUT035,1240.367307608695
NCN41,OUT045,2090.364174444444
NCX53,OUT049,2245.8220013888886
FDU57,OUT019,346.8972837209304
FDQ23,OUT046,1879.05405
FDQ52,OUT045,3993.17391153846
FDC14,OUT045,677.1027476190474
FDY09,OUT035,2568.332833644861
FDQ28,OUT045,2894.2207107142854
FDV25,OUT046,3881.917128455283
FDJ07,OUT035,2059.921790476191
DRB25,OUT049,1499.2484399999996
FDK52,OUT019,584.7577647727271
FDY52,OUT027,1378.2631852760746
FDB28,OUT046,3480.072957352941
FDT36,OUT035,583.8145788617886
FDV25,OUT017,3881.917128455283
NCN07,OUT027,3242.0620715328478
FDC57,OUT017,2919.037191489362
FDQ03,OUT018,3327.9525829268287
FDU23,OUT017,2894.2207107142854
NCX41,OUT035,3627.5498912621356
NCD06,OUT035,798.217603539823
FDW08,OUT045,1499.2484399999996
NCU29,OUT017,2490.5268867052014
NCE06,OUT013,2222.6712822580653
FDV52,OUT010,281.48208181818177
FDB02,OUT017,2851.631695876289
NCR18,OUT045,677.1027476190474
FDK16,OUT049,1559.342975268818
NCQ29,OUT010,584.7577647727271
FDZ01,OUT019,219.21852093023256
FDW27,OUT035,2222.6712822580653
FDD17,OUT018,3327.9525829268287
FDW39,OUT013,2851.631695876289
DRH59,OUT045,1103.1862133333336
FDS52,OUT013,1691.90780173913
FDU40,OUT027,5329.314724444443
NCF54,OUT013,2568.332833644861
FDH46,OUT045,1879.05405
NCP14,OUT049,1879.05405
FDH50,OUT049,2827.356688888889
DRF15,OUT010,346.8972837209304
FDV27,OUT027,2517.8820884848474
NCJ06,OUT049,2090.364174444444
FDN02,OUT018,3327.9525829268287
FDQ51,OUT049,798.217603539823
FDQ07,OUT017,3387.3895120689635
FDS45,OUT049,1879.05405
NCJ06,OUT045,2090.364174444444
FDD36,OUT035,2059.921790476191
FDY25,OUT045,3328.207380952379
FDU52,OUT046,2222.6712822580653
DRK47,OUT017,3719.06432837838
NCL30,OUT017,1904.9101369230766
FDN22,OUT035,3993.17391153846
NCF30,OUT027,3242.0620715328478
FDK03,OUT035,4606.651356603774
FDT45,OUT017,842.2509434554978
NCC54,OUT027,6280.890880000001
FDP08,OUT018,2919.037191489362
FDU44,OUT046,2894.2207107142854
DRG39,OUT035,842.2509434554978
FDU32,OUT049,2245.8220013888886
FDY27,OUT049,2851.631695876289
