Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD51,OUT018,499.6107593144086
NCY30,OUT019,981.4419957557926
FDP58,OUT017,3412.0887271373495
FDV49,OUT017,4175.813087080494
FDY24,OUT019,-924.9271065532746
NCO55,OUT017,1761.468968982707
FDR13,OUT017,2028.3431011389362
FDS51,OUT017,1152.1052515439778
FDP26,OUT045,1706.911791577602
NCB54,OUT027,3461.117915020638
FDF32,OUT017,3170.7331622690435
FDN31,OUT018,2737.3657648187855
DRM48,OUT017,702.3962395525514
FDN20,OUT049,2746.8529636716576
DRL01,OUT046,3687.8751132102307
FDV56,OUT049,1877.1123839153602
DRH13,OUT027,3140.421943583018
FDA03,OUT017,2395.2864586966743
FDF47,OUT027,4895.997166369811
FDX32,OUT046,2422.0182775564735
FDX57,OUT049,1667.6804355580266
NCA30,OUT045,2987.9368763645252
FDO49,OUT013,979.1055410986314
FDL04,OUT019,-179.78490356408315
DRM48,OUT035,722.004559878073
FDR16,OUT013,3326.4725396621097
NCC19,OUT018,2714.37067317907
NCE42,OUT045,3704.6386610120044
FDY24,OUT017,1031.9002035625338
FDH19,OUT049,2807.851471103708
FDJ46,OUT013,2757.1502348763925
FDN45,OUT010,1589.9870905962748
FDY08,OUT035,2320.6967322155606
FDZ37,OUT035,1588.2788669280162
NCT30,OUT045,883.715258483531
DRY23,OUT018,518.4288632482497
NCZ30,OUT018,1693.2629859359486
FDC44,OUT018,1573.3333714969117
FDB45,OUT035,1823.5787879995075
FDY04,OUT013,2630.0716335444476
FDM27,OUT046,2616.2193064506746
FDZ43,OUT017,3868.278735071771
FDT39,OUT019,634.1112737502284
NCC06,OUT019,197.1100004014437
FDL15,OUT027,3844.856373211248
FDL57,OUT017,4070.4395971904205
FDU08,OUT046,1702.075966476758
FDK40,OUT017,4121.668314893395
FDQ12,OUT010,1707.9244216792067
FDS48,OUT017,2465.238343435033
FDP09,OUT045,3374.4871487246764
FDW21,OUT049,1718.4052214425164
FDY25,OUT035,2941.83213728822
DRE13,OUT017,1467.9329859966797
FDV43,OUT019,-1022.685966456783
FDD22,OUT045,1856.5206949565145
FDM46,OUT019,-383.3038061552081
NCO30,OUT010,1048.7032358245492
FDM25,OUT046,2819.382385657449
NCN41,OUT049,2001.1483566366705
FDU24,OUT045,1601.1170114461584
FDZ50,OUT046,2918.3903299336916
FDP45,OUT013,3962.7036003671756
NCM54,OUT045,2066.640887774591
FDW10,OUT019,912.3232947581001
FDP20,OUT017,2155.9148213700914
FDK32,OUT046,2512.101283468681
FDN52,OUT049,1477.6707221407596
FDM58,OUT045,1932.5674647347173
FDZ46,OUT027,3193.3700705581086
NCA18,OUT018,1614.2041166947993
FDD35,OUT046,2045.0673735069504
NCK31,OUT035,934.6556063883548
FDI40,OUT027,3038.885423255573
FDT50,OUT019,-256.2883866015875
NCT06,OUT046,2615.375853657605
FDT31,OUT035,3060.285201165081
FDT45,OUT049,978.4306340631351
FDT13,OUT045,3039.6852543855666
FDO50,OUT045,1590.5699876700846
NCU18,OUT010,365.04830957196725
NCR54,OUT049,3041.1802428724177
NCO18,OUT018,2534.157043026651
FDU09,OUT045,1089.6244940997703
FDT13,OUT018,2731.778966278919
FDE09,OUT046,1904.2094804737726
NCK53,OUT019,-179.69256059969894
FDG45,OUT049,3409.2985079740165
DRH15,OUT035,834.8068028574623
FDO21,OUT019,1717.0858663796403
FDD14,OUT027,4273.22887303286
FDC09,OUT046,1805.4713352341978
FDH45,OUT027,2257.6893726471617
FDV32,OUT046,1176.4810773761938
FDG12,OUT035,2039.3174948524565
FDS32,OUT013,2351.4879798175543
NCL55,OUT018,3594.646513540335
DRE01,OUT035,3752.570163591441
DRE15,OUT049,1320.786785860691
NCL42,OUT045,3861.740487985372
FDP31,OUT013,1168.2936463925269
FDN33,OUT018,1302.8396399432243
FDZ59,OUT046,2647.9772051420578
FDE45,OUT010,992.9692177537812
FDJ07,OUT013,1959.0277692848117
FDQ45,OUT018,2698.802787095219
FDM33,OUT027,4793.610303954972
FDO15,OUT010,-492.3573069632205
FDM46,OUT013,1508.458367212752
FDR03,OUT045,3335.3747652648817
FDY49,OUT018,2464.2106635594146
FDQ60,OUT045,1991.7572720610078
FDW10,OUT049,2827.520803891347
FDO51,OUT049,902.2941092565757
FDJ40,OUT018,1541.824951658416
FDS20,OUT018,2641.962136572445
FDU45,OUT013,1901.1995818054083
FDV02,OUT035,2701.0790783954044
FDN09,OUT046,3790.97412629626
NCM55,OUT027,4291.787138140478
FDN23,OUT018,2088.6961626173293
FDY31,OUT010,497.24994375285485
FDW03,OUT010,-51.16197873343958
FDD14,OUT046,2894.355894293667
FDV23,OUT017,2066.5609878916152
DRI03,OUT045,2807.493933761554
FDN13,OUT035,1666.627848360044
FDF45,OUT027,2543.02567936609
FDU46,OUT035,1574.7918583401965
FDB57,OUT049,3581.71027644659
FDV12,OUT049,1728.9215798450796
FDQ58,OUT013,2438.4106660667476
NCA18,OUT017,1907.6206595473855
FDH52,OUT049,1142.7261264576096
FDM24,OUT018,2154.736774863019
NCP43,OUT027,4226.061416966964
NCO18,OUT019,933.4627920464753
FDM32,OUT017,1622.9502736730378
NCL07,OUT017,761.6493503689062
FDK03,OUT013,3941.5423125604375
FDP59,OUT017,1785.4647414953515
FDQ24,OUT049,3924.5300519452267
FDQ16,OUT018,1517.889463491077
FDU44,OUT013,2640.4473530004825
FDH28,OUT010,-1139.8677485216224
FDV28,OUT019,-1204.759502106647
FDM22,OUT045,1066.4225560576865
FDR56,OUT046,3156.5039691954053
FDV39,OUT049,3132.463590862524
FDU37,OUT019,-450.4164940561534
FDQ11,OUT010,2191.3848505655287
FDX02,OUT045,3505.124074013527
NCS42,OUT018,1244.5054312072668
FDY57,OUT027,2978.0991955161335
FDB21,OUT049,3769.304813016145
FDE28,OUT017,3609.5459046599453
FDQ55,OUT017,1992.4468713503416
FDA48,OUT049,3458.5217603809015
FDZ19,OUT045,2821.6351543979863
NCC43,OUT045,3915.0536236630023
NCV18,OUT046,1355.8275940820943
NCA42,OUT018,2245.6846790258833
FDY45,OUT046,4004.0919063677893
NCC30,OUT045,2856.3885613152625
FDM57,OUT013,1481.7140882649655
FDL09,OUT010,767.7465163567734
FDB09,OUT027,3444.870691914258
FDT44,OUT035,1997.8372264664117
NCT06,OUT027,3974.7208437837753
FDX26,OUT049,2867.601872719474
FDK32,OUT013,2533.5794740897936
DRA12,OUT046,2288.7918092725504
FDO46,OUT010,1157.8876401148723
FDE52,OUT013,1491.7711241017237
NCH42,OUT045,3609.922411079142
FDV08,OUT035,888.4341752543714
FDB47,OUT018,3019.410489333204
FDC28,OUT010,-80.18623949200924
FDD22,OUT046,1857.900810557806
FDS07,OUT027,3283.9754559748153
DRI13,OUT045,3423.990398995993
FDG32,OUT018,3197.3776822514146
FDU14,OUT017,3908.681805873899
FDD28,OUT019,-826.0325821390363
NCP41,OUT017,1845.8946014271035
FDS08,OUT049,2817.466154498433
FDX47,OUT045,2610.890560869536
FDC53,OUT019,-176.6560465232758
FDQ19,OUT035,3885.336590266863
FDL14,OUT045,2595.44252112513
FDM33,OUT019,1576.657864993776
FDA51,OUT045,1863.8901471660129
FDZ27,OUT018,614.4020228232093
FDT04,OUT046,762.8318310130675
DRC13,OUT049,2062.759549188598
FDR16,OUT027,4737.042632435938
FDQ03,OUT027,5096.326845808267
FDE38,OUT035,2738.0794014216235
DRH23,OUT027,2360.489167134593
FDT11,OUT019,1171.2941524486746
FDD09,OUT035,2932.827211719683
FDR40,OUT045,1477.7634762230637
FDX07,OUT017,3030.3293099930506
FDR07,OUT035,1686.839283929638
FDA51,OUT017,1875.864281567316
FDT59,OUT019,1772.520610161905
FDF20,OUT017,3153.783479062982
FDR13,OUT045,2004.3079906469375
FDY26,OUT049,3332.8979751159723
FDW04,OUT017,2159.478576256047
FDK52,OUT017,3550.3586447609387
FDN60,OUT049,2498.4686761210905
FDM09,OUT019,872.6055420649271
FDP46,OUT049,1486.1914272222048
FDB50,OUT019,-546.3575191160633
NCQ29,OUT049,3991.0998301851505
FDP16,OUT027,5182.353925471631
FDX33,OUT018,2307.912651605574
FDP07,OUT010,1277.4469566113125
FDN22,OUT046,3921.700664164133
FDF39,OUT049,4106.213378619982
FDS21,OUT017,1176.49740990928
NCM42,OUT013,1754.4840519937338
FDK50,OUT019,793.8593845398194
DRF13,OUT027,3720.1475394277522
FDH35,OUT018,2370.8450642858634
FDP60,OUT018,1377.3918179881014
DRJ49,OUT027,3476.364338870677
NCT42,OUT019,513.9293946197641
FDE38,OUT049,2708.2318258616406
FDI04,OUT049,3147.4139000585255
NCH54,OUT045,2525.7771899502022
FDT56,OUT049,1117.5487089265712
DRD15,OUT018,3320.107301227943
FDV58,OUT013,3082.5818530217803
FDP21,OUT049,3015.083933553695
FDH05,OUT013,3638.9195331883666
FDR10,OUT027,3973.644828213637
NCP06,OUT045,2417.423553957191
FDF33,OUT049,1959.3407643103005
DRK37,OUT013,2968.7436819582827
DRH49,OUT045,1468.6235392595822
FDT58,OUT013,2651.123527031178
FDD41,OUT018,1457.134488570145
FDP40,OUT018,1568.1856832451995
FDM51,OUT027,3123.9613810763067
FDO45,OUT010,-361.3390064642356
FDW33,OUT010,-149.31978148630583
FDY24,OUT045,1079.818169076199
FDB10,OUT010,1814.6895846196112
FDM40,OUT035,2252.8038505530612
NCI06,OUT017,2873.2898245497045
FDW12,OUT019,499.09060348206174
FDX48,OUT027,3899.0626853228314
NCW05,OUT027,3095.803994990538
FDX27,OUT017,1619.092950708598
DRM37,OUT045,3114.893418564002
FDA38,OUT045,3781.5807518466836
FDR36,OUT046,791.7261131353566
FDZ45,OUT046,3133.3140631703236
FDG05,OUT017,2571.498344812948
FDK28,OUT013,3986.842103929147
FDV47,OUT045,1501.8063766097882
FDN21,OUT045,2591.8426967728565
FDP20,OUT027,3486.673253924935
FDI35,OUT045,2955.090367566494
DRY23,OUT013,816.7119737762412
FDA56,OUT017,2091.3823383331764
FDB09,OUT013,2046.2327967203955
NCO26,OUT027,3259.6778439378895
FDQ49,OUT018,2291.51909672679
FDI52,OUT027,3333.0071199546974
FDZ44,OUT027,3341.3402005780254
FDZ09,OUT018,2322.8366030034113
FDY03,OUT049,1906.5500556873026
NCG42,OUT017,2124.4325947876305
DRI13,OUT027,4778.683582057351
FDQ32,OUT013,2128.8454550773163
FDW16,OUT035,1595.6837016694967
FDU27,OUT046,888.4648205880821
FDR28,OUT010,758.7906974639812
FDQ49,OUT010,717.7794452618222
FDS37,OUT046,1951.687533085933
FDW26,OUT018,3164.3380794856976
FDX12,OUT018,3529.714713048329
NCP06,OUT013,2400.229620925932
FDW45,OUT010,470.1747666764153
NCN30,OUT049,1582.7664577428122
FDN24,OUT049,948.8067872380732
NCL41,OUT027,2037.7516632426502
FDR02,OUT019,-56.23864682503404
FDD09,OUT010,1045.4054971621867
FDS33,OUT010,-334.19564663239976
FDU22,OUT045,1976.497391013525
FDI53,OUT013,2576.014147898496
DRH01,OUT049,2752.340592312543
FDX32,OUT013,2362.0399272124623
NCP30,OUT018,481.8988563744085
FDB60,OUT045,3128.2081646557044
FDB14,OUT049,1629.6043236615874
NCP02,OUT035,1055.4127802399817
FDJ10,OUT017,2304.6781297439384
FDG34,OUT046,1894.4399124008437
NCB18,OUT017,1501.2032039745006
FDM16,OUT049,1319.2797173000847
FDW25,OUT018,1188.4784093265935
FDB35,OUT010,-273.0381235491461
DRN11,OUT013,2262.6713300311785
FDF41,OUT019,1922.927079511644
FDH16,OUT045,1506.6256368812296
NCQ50,OUT018,3039.4886299953687
DRH23,OUT018,709.1693651552476
DRJ37,OUT013,2404.8984839312207
DRJ24,OUT027,4245.285938499597
FDY16,OUT035,2943.892716766012
FDQ27,OUT045,1827.6209660954214
FDZ33,OUT045,2399.2124075624415
FDF29,OUT045,2202.7847382557984
FDA08,OUT049,2687.964103091311
FDG31,OUT046,1186.5611450112376
FDE34,OUT019,1079.5390122843373
NCR30,OUT027,2621.485562360058
FDV33,OUT035,4095.9541066034462
DRZ24,OUT018,1683.4186093123271
NCL54,OUT035,2751.477659278621
FDR12,OUT049,2798.8831452456325
NCC54,OUT046,3746.613584807854
DRN59,OUT013,892.7247425320497
FDX50,OUT019,-81.83687422079743
FDV31,OUT027,4216.089795627914
NCA29,OUT027,4103.469890214849
FDW60,OUT049,2861.1075437584786
FDX08,OUT017,2971.0135996249574
DRD49,OUT013,3611.688619218151
FDD33,OUT046,3632.2445487084915
FDW35,OUT013,836.7895391948227
FDJ36,OUT017,1748.7640290513796
FDV51,OUT035,2700.6958587613854
FDW36,OUT046,1763.3815266570616
FDH35,OUT046,2675.6896773070685
NCS30,OUT027,3454.052527240703
FDN49,OUT017,812.1477904118643
FDL08,OUT018,3589.335704934675
FDI09,OUT013,3931.9159551932335
FDP19,OUT018,1810.1364615641326
FDU21,OUT010,-1179.477209452323
NCP41,OUT045,1820.358799977894
FDY10,OUT013,1857.239094162734
FDP12,OUT018,484.1336731302738
NCN26,OUT049,1894.8488145150309
FDK44,OUT013,2778.247882946046
FDC28,OUT049,1785.5135508841156
FDJ41,OUT027,5449.86479304528
NCT29,OUT035,2032.7426845111681
NCH42,OUT019,1691.599805718607
FDU60,OUT018,2419.60369439393
FDS02,OUT045,3056.7169197787543
FDC51,OUT046,2048.275333971387
FDU03,OUT013,2922.9952900143153
FDX39,OUT045,3407.1673154417276
NCY05,OUT010,-1164.474111524137
NCL06,OUT027,5376.986431347243
FDD32,OUT035,1508.4284025928696
NCN41,OUT045,2029.0235241354985
NCX53,OUT049,2294.3439520294505
FDU57,OUT019,557.643498326794
FDQ23,OUT046,1753.0434475463521
FDQ52,OUT045,3863.3955003693673
FDC14,OUT045,894.0169244188762
FDY09,OUT035,2852.9735474111085
FDQ28,OUT045,2557.431858095959
FDV25,OUT046,3499.097355080803
FDJ07,OUT035,1961.899398963893
DRB25,OUT049,1730.3634406744832
FDK52,OUT019,1625.5731402271203
FDY52,OUT027,2491.99329370088
FDB28,OUT046,3077.2565055865334
FDT36,OUT035,725.4619286682577
FDV25,OUT017,3541.0304547395326
NCN07,OUT027,3473.274262884931
FDC57,OUT017,3162.070225640655
FDQ03,OUT018,3451.2830270917
FDU23,OUT017,2716.4989140130747
NCX41,OUT035,3374.478389292397
NCD06,OUT035,866.2162185119683
FDW08,OUT045,1798.2318212056389
NCU29,OUT017,2364.7864726924745
NCE06,OUT013,2524.4326570124904
FDV52,OUT010,28.371606012645543
FDB02,OUT017,2916.7127888474706
NCR18,OUT045,845.6344781959757
FDK16,OUT049,1591.400206506361
NCQ29,OUT010,2089.0791539111206
FDZ01,OUT019,-38.66672967499858
FDW27,OUT035,2549.297709063445
FDD17,OUT018,3417.8919616579014
FDW39,OUT013,2853.1004303633
DRH59,OUT045,1298.7424217981356
FDS52,OUT013,1689.8973063133499
FDU40,OUT027,4441.33966482954
NCF54,OUT013,2735.0942188409117
FDH46,OUT045,1789.533240284727
NCP14,OUT049,1674.6583095924884
FDH50,OUT049,3031.607797328081
DRF15,OUT010,569.5536372743421
FDV27,OUT027,2906.008486235196
NCJ06,OUT049,1956.3833069880538
FDN02,OUT018,2974.5411098447366
FDQ51,OUT049,936.2449229176204
FDQ07,OUT017,3582.645346355098
FDS45,OUT049,1799.059403762296
NCJ06,OUT045,2000.5569292040182
FDD36,OUT035,1965.9071968083604
FDY25,OUT045,2965.054354455575
FDU52,OUT046,2461.734098891796
DRK47,OUT017,3580.2742716554385
NCL30,OUT017,2098.544360201829
