Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA03,OUT018,2054.0
FDZ36,OUT045,3038.25
NCU05,OUT013,1323.625
FDT39,OUT018,2189.375
FDK60,OUT017,1672.75
FDZ25,OUT017,2840.25
FDG12,OUT046,2068.75
DRB01,OUT019,1068.0
NCC43,OUT027,5359.0
FDX13,OUT019,2027.125
FDM22,OUT049,982.25
FDJ03,OUT027,2266.25
FDU14,OUT018,3648.125
FDB33,OUT010,698.875
FDP27,OUT046,3063.125
FDO38,OUT010,-614.25
FDE28,OUT027,5112.875
FDO27,OUT035,1607.0
DRL23,OUT027,3188.75
FDS28,OUT046,990.0
FDX24,OUT013,1524.75
FDZ02,OUT035,1622.875
FDL46,OUT045,1923.375
FDS60,OUT027,4301.375
NCO06,OUT017,589.875
FDO16,OUT035,1419.375
FDC60,OUT049,1502.75
FDA48,OUT018,3192.875
FDZ36,OUT027,4467.625
FDK27,OUT045,2004.25
FDW23,OUT018,377.875
FDM14,OUT018,1536.0
FDM14,OUT013,1796.25
FDW60,OUT018,2601.625
FDE21,OUT013,1923.875
NCM42,OUT035,1788.0
FDY59,OUT010,-353.25
DRI49,OUT049,1323.0
FDT28,OUT019,452.0
FDQ22,OUT018,397.375
FDR60,OUT049,1291.0
FDC50,OUT019,-412.625
FDV24,OUT013,2420.125
DRF48,OUT010,1104.875
FDQ47,OUT046,693.125
DRN36,OUT049,1612.5
NCY06,OUT035,2079.125
FDE52,OUT035,1519.875
NCB54,OUT045,2076.375
NCF31,OUT035,2454.25
FDJ08,OUT027,4476.625
NCC07,OUT017,1751.875
NCD19,OUT027,2318.75
FDL46,OUT049,1980.875
FDM20,OUT045,3976.875
NCI06,OUT010,946.0
DRM11,OUT035,4149.125
NCH07,OUT018,2198.5
FDS23,OUT013,2065.0
FDO49,OUT018,604.375
FDS35,OUT049,1123.875
DRK39,OUT045,1355.875
DRI39,OUT049,976.5
FDV04,OUT017,2574.0
NCN14,OUT035,2925.375
FDH08,OUT013,3709.0
FDS20,OUT046,2991.5
FDV40,OUT049,1281.375
FDZ48,OUT010,-114.75
FDS24,OUT027,2913.5
FDK44,OUT049,2845.625
FDS48,OUT045,2470.375
FDK26,OUT010,1159.625
FDD23,OUT045,3111.75
NCH54,OUT017,2598.375
NCP14,OUT010,-236.5
FDM60,OUT010,-1169.25
FDV24,OUT017,2469.125
FDH08,OUT018,3383.375
FDS12,OUT027,3461.375
FDR39,OUT027,4316.375
FDP12,OUT027,2121.25
DRF60,OUT027,5164.625
FDC09,OUT035,1796.375
FDF50,OUT018,2880.0
FDG28,OUT035,3930.0
NCE19,OUT017,941.5
NCM53,OUT010,-150.375
NCN18,OUT049,1824.25
FDF32,OUT035,3244.25
FDF11,OUT013,3874.5
DRI59,OUT049,3629.125
NCG54,OUT035,2709.75
FDM44,OUT046,1728.5
FDT57,OUT018,3461.125
FDV24,OUT046,2452.125
FDI50,OUT019,1753.25
FDS09,OUT035,937.625
NCC31,OUT027,3886.125
FDQ07,OUT019,1591.25
FDC22,OUT017,3121.5
FDZ56,OUT046,2788.5
FDZ40,OUT019,-1052.0
FDS46,OUT027,3386.875
DRD24,OUT045,2280.625
FDV45,OUT017,3067.75
FDL26,OUT045,2558.25
FDA56,OUT018,1740.125
FDN27,OUT046,1961.375
FDM20,OUT049,3968.5
FDO16,OUT017,1402.375
FDL03,OUT035,3215.0
FDE58,OUT046,1927.625
FDI02,OUT027,3307.125
NCC55,OUT019,-1311.125
FDR03,OUT018,3042.625
FDB14,OUT017,1625.5
FDR45,OUT013,3820.125
NCN07,OUT017,2135.75
FDM51,OUT019,-222.875
FDT52,OUT027,5337.875
FDL26,OUT046,2537.875
NCZ42,OUT046,3805.75
DRI47,OUT019,411.625
FDW40,OUT013,2269.75
FDN34,OUT046,2795.5
FDS01,OUT035,2932.125
NCG55,OUT045,1885.75
FDC11,OUT035,1478.625
FDX35,OUT018,3342.125
NCB06,OUT046,2592.5
FDR09,OUT019,2153.25
FDC53,OUT017,1624.625
FDY45,OUT013,4053.0
FDA22,OUT010,804.125
FDE02,OUT035,1607.5
FDW21,OUT045,1724.25
FDV34,OUT046,1302.875
FDS59,OUT049,1868.5
NCW17,OUT017,2120.875
NCK54,OUT046,1906.25
FDG17,OUT019,1952.75
FDG35,OUT017,2905.75
FDD08,OUT010,-1199.625
NCO07,OUT017,3403.75
FDJ10,OUT010,380.25
FDW36,OUT017,1748.75
FDW21,OUT010,-197.625
FDY19,OUT017,2001.625
DRE03,OUT013,776.0
NCC55,OUT049,673.0
FDH52,OUT010,-817.625
FDO09,OUT017,4259.5
FDU43,OUT045,3908.5
FDX09,OUT010,882.125
FDH40,OUT019,-576.5
FDW58,OUT017,1761.5
FDC47,OUT017,3638.625
NCR41,OUT035,1589.0
DRG49,OUT035,3896.75
FDC52,OUT027,3894.375
FDY13,OUT046,1308.375
FDY35,OUT013,815.125
FDI35,OUT017,2986.5
NCU18,OUT049,2283.625
FDY33,OUT018,2268.875
FDC15,OUT027,3887.125
FDU01,OUT049,3109.25
NCU42,OUT046,2723.0
NCV29,OUT018,2546.625
NCY30,OUT017,2946.875
FDQ46,OUT049,1841.625
FDG58,OUT027,3925.0
FDK33,OUT017,3453.125
NCD07,OUT045,1870.625
NCX29,OUT027,3736.25
NCT42,OUT013,2349.375
DRN59,OUT035,829.5
FDI44,OUT035,1365.125
FDA45,OUT049,2858.0
FDP31,OUT045,1173.875
FDY01,OUT046,1939.625
FDT09,OUT018,1894.25
DRH03,OUT027,2963.125
FDA36,OUT018,2702.375
NCF31,OUT017,2477.75
FDG14,OUT049,2544.0
FDG28,OUT027,5346.625
FDU14,OUT049,3982.5
FDY47,OUT019,213.0
FDI56,OUT049,1545.375
DRD01,OUT013,963.625
FDM22,OUT046,1015.25
FDH33,OUT013,700.625
DRZ24,OUT013,1880.75
NCQ38,OUT046,1739.875
FDO16,OUT027,2801.625
FDU07,OUT027,3860.375
NCB07,OUT013,3055.375
FDU48,OUT045,2169.25
NCM43,OUT045,2667.0
FDR31,OUT010,492.375
DRK49,OUT018,402.125
NCI30,OUT010,1942.875
DRD60,OUT017,2928.75
NCG19,OUT046,3711.875
FDH12,OUT035,1744.125
FDM32,OUT035,1586.5
FDM27,OUT035,2559.625
NCU53,OUT027,4094.125
NCQ18,OUT046,1594.875
FDS10,OUT013,2858.375
FDB33,OUT027,4002.625
FDI12,OUT013,1436.375
NCW42,OUT013,3480.0
NCC06,OUT018,1755.0
FDW02,OUT017,2092.75
NCD43,OUT017,1724.0
FDM57,OUT018,1098.875
FDA58,OUT017,3791.75
FDK56,OUT046,3002.875
FDP52,OUT045,3741.375
FDW20,OUT018,1752.5
FDS52,OUT049,1671.5
NCT29,OUT018,1634.375
NCL54,OUT013,2773.75
FDC05,OUT045,3198.375
FDF34,OUT035,3224.0
FDP03,OUT027,3485.75
FDD32,OUT010,-453.5
FDZ10,OUT045,2103.125
FDZ40,OUT035,938.0
FDD51,OUT018,404.625
NCY30,OUT019,900.75
FDP58,OUT017,3487.875
FDV49,OUT017,4278.25
FDY24,OUT019,-1057.0
NCO55,OUT017,1762.125
FDR13,OUT017,2019.5
FDS51,OUT017,1103.25
FDP26,OUT045,1675.125
NCB54,OUT027,3511.25
FDF32,OUT017,3224.125
FDN31,OUT018,2750.625
DRM48,OUT017,648.0
FDN20,OUT049,2791.75
DRL01,OUT046,3775.625
FDV56,OUT049,1873.625
DRH13,OUT027,3168.75
FDA03,OUT017,2400.625
FDF47,OUT027,5007.5
FDX32,OUT046,2451.0
FDX57,OUT049,1657.5
NCA30,OUT045,3017.25
FDO49,OUT013,897.25
FDL04,OUT019,-289.5
DRM48,OUT035,655.75
FDR16,OUT013,3375.375
NCC19,OUT018,2728.5
NCE42,OUT045,3751.875
FDY24,OUT017,1000.375
FDH19,OUT049,2862.125
FDJ46,OUT013,2764.625
FDN45,OUT010,1629.75
FDY08,OUT035,2332.0
FDZ37,OUT035,1543.25
NCT30,OUT045,800.375
DRY23,OUT018,432.5
NCZ30,OUT018,1644.875
FDC44,OUT018,1542.0
FDB45,OUT035,1787.875
FDY04,OUT013,2632.125
FDM27,OUT046,2645.625
FDZ43,OUT017,3953.375
FDT39,OUT019,538.625
NCC06,OUT019,77.0
FDL15,OUT027,3905.625
FDL57,OUT017,4165.625
FDU08,OUT046,1687.25
FDK40,OUT017,4222.25
FDQ12,OUT010,1749.375
FDS48,OUT017,2491.5
FDP09,OUT045,3410.25
FDW21,OUT049,1706.625
FDY25,OUT035,2969.875
DRE13,OUT017,1440.875
FDV43,OUT019,-1188.5
FDD22,OUT045,1826.875
FDM46,OUT019,-494.0
NCO30,OUT010,1033.5
FDM25,OUT046,2867.875
NCN41,OUT049,2024.625
FDU24,OUT045,1577.875
FDZ50,OUT046,2967.875
FDP45,OUT013,4025.5
NCM54,OUT045,2037.5
FDW10,OUT019,841.25
FDP20,OUT017,2153.75
FDK32,OUT046,2537.75
FDN52,OUT049,1477.375
FDM58,OUT045,1887.5
FDZ46,OUT027,3220.0
NCA18,OUT018,1565.625
FDD35,OUT046,2042.5
NCK31,OUT035,871.125
FDI40,OUT027,3068.0
FDT50,OUT019,-378.0
NCT06,OUT046,2645.0
FDT31,OUT035,3086.25
FDT45,OUT049,938.0
FDT13,OUT045,3061.375
FDO50,OUT045,1547.5
NCU18,OUT010,326.125
NCR54,OUT049,3108.875
NCO18,OUT018,2527.0
FDU09,OUT045,1013.5
FDT13,OUT018,2739.375
FDE09,OUT046,1899.0
NCK53,OUT019,-300.25
FDG45,OUT049,3485.75
DRH15,OUT035,762.5
FDO21,OUT019,1669.5
FDD14,OUT027,4372.125
FDC09,OUT046,1791.875
FDH45,OUT027,2239.125
FDV32,OUT046,1144.625
FDG12,OUT035,2026.5
FDS32,OUT013,2333.0
NCL55,OUT018,3664.75
DRE01,OUT035,3849.125
DRE15,OUT049,1291.125
NCL42,OUT045,3921.875
FDP31,OUT013,1109.25
FDN33,OUT018,1248.0
FDZ59,OUT046,2705.125
FDE45,OUT010,984.875
FDJ07,OUT013,1928.25
FDQ45,OUT018,2697.125
FDM33,OUT027,4902.875
FDO15,OUT010,-582.375
FDM46,OUT013,1470.625
FDR03,OUT045,3369.25
FDY49,OUT018,2454.0
FDQ60,OUT045,1983.75
FDW10,OUT049,2871.25
FDO51,OUT049,860.5
FDJ40,OUT018,1492.0
FDS20,OUT018,2647.875
FDU45,OUT013,1860.125
FDV02,OUT035,2714.625
FDN09,OUT046,3881.625
NCM55,OUT027,4388.125
FDN23,OUT018,2071.125
FDY31,OUT010,465.875
FDW03,OUT010,-112.75
FDD14,OUT046,2963.375
FDV23,OUT017,2074.375
DRI03,OUT045,2814.0
FDN13,OUT035,1647.75
FDF45,OUT027,2524.375
FDU46,OUT035,1522.875
FDB57,OUT049,3664.875
FDV12,OUT049,1730.375
FDQ58,OUT013,2425.875
NCA18,OUT017,1893.625
FDH52,OUT049,1105.5
FDM24,OUT018,2152.125
NCP43,OUT027,4313.25
NCO18,OUT019,851.125
FDM32,OUT017,1589.75
NCL07,OUT017,702.25
FDK03,OUT013,4009.375
FDP59,OUT017,1766.875
FDQ24,OUT049,4040.5
FDQ16,OUT018,1467.5
FDU44,OUT013,2642.0
FDH28,OUT010,-1237.625
FDV28,OUT019,-1356.25
FDM22,OUT045,984.375
FDR56,OUT046,3222.75
FDV39,OUT049,3200.625
FDU37,OUT019,-578.0
FDQ11,OUT010,2235.875
FDX02,OUT045,3550.625
NCS42,OUT018,1179.5
FDY57,OUT027,2996.625
FDB21,OUT049,3886.75
FDE28,OUT017,3697.75
FDQ55,OUT017,1975.25
FDA48,OUT049,3568.875
FDZ19,OUT045,2841.5
NCC43,OUT045,3987.75
NCV18,OUT046,1333.375
NCA42,OUT018,2225.625
FDY45,OUT046,4103.625
NCC30,OUT045,2863.875
FDM57,OUT013,1426.25
FDL09,OUT010,765.375
FDB09,OUT027,3482.0
FDT44,OUT035,1984.125
NCT06,OUT027,4033.375
FDX26,OUT049,2926.375
FDK32,OUT013,2527.5
DRA12,OUT046,2315.875
FDO46,OUT010,1148.125
FDE52,OUT013,1429.0
NCH42,OUT045,3658.75
FDV08,OUT035,808.75
FDB47,OUT018,3046.25
FDC28,OUT010,-133.875
FDD22,OUT046,1861.0
FDS07,OUT027,3320.0
DRI13,OUT045,3472.25
FDG32,OUT018,3248.25
FDU14,OUT017,3992.25
FDD28,OUT019,-982.75
NCP41,OUT017,1836.125
FDS08,OUT049,2873.0
FDX47,OUT045,2612.0
FDC53,OUT019,-312.0
FDQ19,OUT035,3952.625
FDL14,OUT045,2594.875
FDM33,OUT019,1544.75
FDA51,OUT045,1841.0
FDZ27,OUT018,510.125
FDT04,OUT046,715.625
DRC13,OUT049,2083.25
FDR16,OUT027,4850.125
FDQ03,OUT027,5222.875
FDE38,OUT035,2758.25
DRH23,OUT027,2363.625
FDT11,OUT019,1106.875
FDD09,OUT035,2954.75
FDR40,OUT045,1416.375
FDX07,OUT017,3066.25
FDR07,OUT035,1652.75
FDA51,OUT017,1874.875
FDT59,OUT019,1736.625
FDF20,OUT017,3201.5
FDR13,OUT045,1973.0
FDY26,OUT049,3403.125
FDW04,OUT017,2162.75
FDK52,OUT017,3628.75
FDN60,OUT049,2556.625
FDM09,OUT019,802.375
FDP46,OUT049,1474.25
FDB50,OUT019,-663.5
NCQ29,OUT049,4124.375
FDP16,OUT027,5308.875
FDX33,OUT018,2302.625
FDP07,OUT010,1272.5
FDN22,OUT046,4031.0
FDF39,OUT049,4212.125
FDS21,OUT017,1117.0
NCM42,OUT013,1708.0
FDK50,OUT019,712.25
DRF13,OUT027,3778.125
FDH35,OUT018,2357.875
FDP60,OUT018,1332.625
DRJ49,OUT027,3520.5
NCT42,OUT019,411.625
FDE38,OUT049,2759.625
FDI04,OUT049,3222.25
NCH54,OUT045,2523.875
FDT56,OUT049,1091.0
DRD15,OUT018,3358.625
FDV58,OUT013,3098.125
FDP21,OUT049,3071.75
FDH05,OUT013,3700.0
FDR10,OUT027,4029.25
NCP06,OUT045,2403.75
FDF33,OUT049,1970.0
DRK37,OUT013,2992.5
DRH49,OUT045,1413.875
FDT58,OUT013,2659.75
FDD41,OUT018,1409.875
FDP40,OUT018,1518.875
FDM51,OUT027,3143.125
FDO45,OUT010,-442.75
FDW33,OUT010,-201.0
FDY24,OUT045,1009.125
FDB10,OUT010,1854.5
FDM40,OUT035,2266.125
NCI06,OUT017,2906.875
FDW12,OUT019,412.625
FDX48,OUT027,3967.75
NCW05,OUT027,3140.25
FDX27,OUT017,1595.25
DRM37,OUT045,3159.0
FDA38,OUT045,3838.125
FDR36,OUT046,757.25
FDZ45,OUT046,3195.5
FDG05,OUT017,2599.875
FDK28,OUT013,4066.125
FDV47,OUT045,1450.75
FDN21,OUT045,2594.5
FDP20,OUT027,3523.5
FDI35,OUT045,2968.125
DRY23,OUT013,744.25
FDA56,OUT017,2082.125
FDB09,OUT013,2019.625
NCO26,OUT027,3289.375
FDQ49,OUT018,2277.25
FDI52,OUT027,3375.625
FDZ44,OUT027,3371.75
FDZ09,OUT018,2317.875
FDY03,OUT049,1919.125
NCG42,OUT017,2117.75
DRI13,OUT027,4888.375
FDQ32,OUT013,2101.625
FDW16,OUT035,1553.625
FDU27,OUT046,855.125
FDR28,OUT010,736.375
FDQ49,OUT010,695.75
FDS37,OUT046,1954.125
FDW26,OUT018,3199.625
FDX12,OUT018,3586.625
NCP06,OUT013,2385.625
FDW45,OUT010,433.25
NCN30,OUT049,1565.25
FDN24,OUT049,931.25
NCL41,OUT027,2013.75
FDR02,OUT019,-189.625
FDD09,OUT010,1035.0
FDS33,OUT010,-422.75
FDU22,OUT045,1951.5
FDI53,OUT013,2591.25
DRH01,OUT049,2819.125
FDX32,OUT013,2355.25
NCP30,OUT018,370.625
FDB60,OUT045,3168.0
FDB14,OUT049,1629.875
NCP02,OUT035,984.25
FDJ10,OUT017,2321.5
FDG34,OUT046,1881.125
NCB18,OUT017,1462.75
FDM16,OUT049,1296.25
FDW25,OUT018,1122.25
FDB35,OUT010,-346.625
DRN11,OUT013,2268.125
FDF41,OUT019,1926.125
FDH16,OUT045,1457.25
NCQ50,OUT018,3058.5
DRH23,OUT018,637.5
DRJ37,OUT013,2408.375
DRJ24,OUT027,4342.625
FDY16,OUT035,2977.75
FDQ27,OUT045,1792.25
FDZ33,OUT045,2398.25
FDF29,OUT045,2180.125
FDA08,OUT049,2731.875
FDG31,OUT046,1146.25
FDE34,OUT019,1000.25
NCR30,OUT027,2615.625
FDV33,OUT035,4174.625
DRZ24,OUT018,1643.125
NCL54,OUT035,2771.25
FDR12,OUT049,2860.125
NCC54,OUT046,3857.0
DRN59,OUT013,802.75
FDX50,OUT019,-203.125
FDV31,OUT027,4300.875
NCA29,OUT027,4168.0
FDW60,OUT049,2924.5
FDX08,OUT017,3007.875
DRD49,OUT013,3692.75
FDD33,OUT046,3727.125
FDW35,OUT013,746.5
FDJ36,OUT017,1751.25
FDV51,OUT035,2717.25
FDW36,OUT046,1770.625
FDH35,OUT046,2709.375
NCS30,OUT027,3496.375
FDN49,OUT017,756.125
FDL08,OUT018,3642.375
FDI09,OUT013,4012.75
FDP19,OUT018,1791.625
FDU21,OUT010,-1292.375
NCP41,OUT045,1788.0
FDY10,OUT013,1818.625
FDP12,OUT018,390.875
NCN26,OUT049,1895.875
FDK44,OUT013,2798.5
FDC28,OUT049,1792.375
FDJ41,OUT027,5589.5
NCT29,OUT035,2027.625
NCH42,OUT019,1652.0
FDU60,OUT018,2425.125
FDS02,OUT045,3091.125
FDC51,OUT046,2043.375
FDU03,OUT013,2948.0
FDX39,OUT045,3451.25
NCY05,OUT010,-1266.5
NCL06,OUT027,5512.125
FDD32,OUT035,1451.25
NCN41,OUT045,2012.75
NCX53,OUT049,2326.5
FDU57,OUT019,472.875
FDQ23,OUT046,1744.75
FDQ52,OUT045,3942.75
FDC14,OUT045,807.5
FDY09,OUT035,2870.125
FDQ28,OUT045,2559.125
FDV25,OUT046,3582.375
FDJ07,OUT035,1939.75
DRB25,OUT049,1741.875
FDK52,OUT019,1598.875
FDY52,OUT027,2479.25
FDB28,OUT046,3140.875
FDT36,OUT035,663.75
FDV25,OUT017,3615.0
NCN07,OUT027,3522.625
FDC57,OUT017,3209.375
FDQ03,OUT018,3503.375
FDU23,OUT017,2744.25
NCX41,OUT035,3429.375
NCD06,OUT035,792.75
FDW08,OUT045,1773.625
NCU29,OUT017,2384.25
NCE06,OUT013,2526.625
FDV52,OUT010,-8.0
FDB02,OUT017,2953.0
NCR18,OUT045,750.125
FDK16,OUT049,1579.875
NCQ29,OUT010,2164.875
FDZ01,OUT019,-170.75
FDW27,OUT035,2575.0
FDD17,OUT018,3464.625
FDW39,OUT013,2868.25
DRH59,OUT045,1239.0
FDS52,OUT013,1643.0
FDU40,OUT027,4529.625
NCF54,OUT013,2739.25
FDH46,OUT045,1745.25
NCP14,OUT049,1677.375
FDH50,OUT049,3088.375
DRF15,OUT010,535.125
FDV27,OUT027,2916.875
NCJ06,OUT049,1959.875
FDN02,OUT018,3002.625
FDQ51,OUT049,890.875
FDQ07,OUT017,3657.25
FDS45,OUT049,1795.0
NCJ06,OUT045,1965.125
FDD36,OUT035,1953.375
FDY25,OUT045,2985.75
FDU52,OUT046,2495.75
DRK47,OUT017,3658.875
NCL30,OUT017,2091.875
FDN22,OUT035,4046.375
NCF30,OUT027,3415.375
FDK03,OUT035,4101.875
FDT45,OUT017,977.125
NCC54,OUT027,5217.375
FDP08,OUT018,2877.875
FDU44,OUT046,2723.75
DRG39,OUT035,904.375
FDU32,OUT049,2056.375
FDY27,OUT049,2875.25
NCP54,OUT013,1955.125
NCZ41,OUT049,2077.625
DRL49,OUT013,2279.125
FDI05,OUT018,964.375
FDY56,OUT045,3705.0
DRC13,OUT013,2037.75
NCV29,OUT017,2922.875
FDR24,OUT049,1546.0
FDZ34,OUT018,2777.75
FDP37,OUT035,2072.625
FDX08,OUT027,4365.125
FDS57,OUT045,2289.125
NCG18,OUT049,1686.125
FDK25,OUT018,2433.25
FDH53,OUT049,1407.875
DRI59,OUT018,3256.25
FDA52,OUT046,2865.75
FDT20,OUT010,-1194.875
FDE36,OUT019,705.125
FDI24,OUT017,2842.125
FDB28,OUT018,2831.375
FDV11,OUT017,2918.75
FDP01,OUT046,2564.125
FDD34,OUT027,4028.0
FDJ50,OUT027,2356.5
FDZ44,OUT013,1951.375
DRO59,OUT035,1297.125
DRB48,OUT045,744.75
FDR21,OUT018,2500.125
NCE42,OUT010,1812.125
FDO23,OUT046,1546.25
NCE30,OUT018,3036.625
FDQ22,OUT035,703.5
FDY01,OUT045,1939.75
FDS08,OUT017,2924.625
FDG28,OUT018,3638.0
FDQ51,OUT018,586.625
FDB05,OUT017,3976.125
FDO56,OUT049,2008.125
FDE02,OUT018,1256.375
FDN45,OUT017,3576.625
FDS09,OUT013,857.625
NCA54,OUT018,2573.375
FDP09,OUT010,1487.625
FDC53,OUT045,1638.875
NCM55,OUT017,3005.875
FDL09,OUT018,2425.125
FDA11,OUT019,-415.0
FDA50,OUT045,1533.875
FDC23,OUT017,2950.875
FDE22,OUT049,2591.625
FDD23,OUT046,3088.25
NCA29,OUT049,2777.75
FDK38,OUT046,2428.875
DRC13,OUT046,2027.625
NCP43,OUT049,2893.375
FDX28,OUT049,1624.625
FDF08,OUT049,1587.5
FDZ33,OUT046,2415.25
FDD10,OUT049,2937.0
FDO58,OUT017,2654.25
FDI50,OUT017,3785.0
FDO58,OUT045,2687.25
FDX08,OUT013,2929.25
NCK17,OUT010,-1193.875
FDF39,OUT035,4209.625
FDU45,OUT010,-41.5
NCJ18,OUT018,1541.375
DRC27,OUT019,1920.375
DRC25,OUT035,1419.25
FDU59,OUT035,2609.125
FDU28,OUT035,3101.625
NCP30,OUT046,720.5
FDB39,OUT018,605.625
FDE41,OUT013,1429.0
DRH11,OUT010,-962.25
FDA58,OUT045,3760.875
FDU50,OUT046,1902.125
FDM34,OUT013,2078.75
FDM44,OUT027,3133.875
FDR39,OUT045,2967.0
FDM25,OUT045,2894.5
FDQ49,OUT049,2614.25
DRH25,OUT018,584.125
FDM09,OUT027,4192.75
FDL44,OUT019,689.625
NCR42,OUT018,251.375
DRL59,OUT046,944.375
FDX43,OUT013,2713.375
DRK47,OUT010,1694.75
FDU48,OUT018,1834.75
FDY12,OUT045,907.375
NCN43,OUT018,1679.75
NCM55,OUT018,2620.25
FDQ21,OUT027,3435.625
FDX13,OUT035,4053.0
NCK30,OUT027,5412.875
FDG20,OUT049,2901.0
DRG27,OUT017,696.625
FDY14,OUT018,3852.125
FDP59,OUT035,1763.625
FDU60,OUT017,2820.625
NCC18,OUT019,707.625
DRJ39,OUT017,3492.25
FDS07,OUT049,1903.125
FDM08,OUT027,5043.125
FDP51,OUT045,2018.75
FDU16,OUT035,1409.125
FDH12,OUT013,1721.75
DRE48,OUT010,1213.375
NCL42,OUT027,5278.875
FDR21,OUT045,2864.125
NCW29,OUT035,2161.125
FDO11,OUT013,4024.125
NCM31,OUT049,2285.125
FDV35,OUT019,514.875
FDF58,OUT017,1092.875
NCE43,OUT049,2700.125
FDA02,OUT035,2366.375
DRL37,OUT010,-1159.5
FDR24,OUT018,1243.25
FDW59,OUT049,1423.5
FDS22,OUT049,860.5
FDW24,OUT017,907.375
FDU24,OUT035,1607.25
FDA21,OUT027,4408.875
FDH58,OUT027,3326.375
FDW36,OUT018,1398.875
FDI45,OUT027,4238.875
FDU01,OUT018,2759.75
FDF35,OUT027,3204.625
FDU43,OUT019,1894.0
FDE24,OUT019,355.0
FDK50,OUT049,2691.75
FDG31,OUT045,1099.375
FDC60,OUT045,1537.625
FDL36,OUT013,1472.625
FDP21,OUT013,3062.0
FDW16,OUT045,1540.0
FDX02,OUT017,3587.75
FDQ58,OUT027,3909.875
FDT51,OUT046,1892.875
FDD59,OUT049,1411.25
NCM42,OUT018,1447.625
FDA57,OUT018,406.875
FDZ48,OUT035,1880.375
FDE46,OUT045,2486.75
NCZ30,OUT019,-17.375
FDB56,OUT017,3122.75
FDA25,OUT027,3200.75
FDD20,OUT013,2067.25
FDL25,OUT013,1539.75
NCO18,OUT049,2846.875
FDJ45,OUT017,849.75
FDR12,OUT035,2818.25
NCF19,OUT010,-1120.125
FDK25,OUT046,2727.25
NCR17,OUT046,1886.625
FDC52,OUT046,2492.0
NCA54,OUT017,2918.5
FDR45,OUT010,1902.625
NCM19,OUT049,1862.375
FDF39,OUT027,5623.0
FDX23,OUT049,1630.625
FDD58,OUT027,3049.375
FDX28,OUT013,1590.0
NCD31,OUT013,2574.75
FDU57,OUT018,2149.125
FDI27,OUT046,825.875
NCM42,OUT046,1763.25
FDD32,OUT027,2849.375
FDI34,OUT013,3658.0
NCM29,OUT049,2142.5
