Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP31,OUT045,1060.6241
FDY01,OUT046,1988.1302
FDT09,OUT018,1793.4932
DRH03,OUT027,2539.6035
FDA36,OUT018,2808.2417
NCF31,OUT017,2594.113
FDG14,OUT049,2585.8972
FDG28,OUT027,6164.9326
FDU14,OUT049,4113.826
FDY47,OUT019,286.66248
FDI56,OUT049,1438.561
DRD01,OUT013,820.20984
FDM22,OUT046,858.7604
FDH33,OUT013,635.2774
DRZ24,OUT013,1991.2295
NCQ38,OUT046,1631.4279
FDO16,OUT027,2347.5032
FDU07,OUT027,3977.0288
NCB07,OUT013,3022.5388
FDU48,OUT045,2028.2261
NCM43,OUT045,2621.2002
FDR31,OUT010,326.47348
DRK49,OUT018,576.19476
NCI30,OUT010,582.48004
DRD60,OUT017,3015.6462
NCG19,OUT046,3875.367
FDH12,OUT035,1627.9797
FDM32,OUT035,1533.435
FDM27,OUT035,2602.4797
NCU53,OUT027,4175.8145
NCQ18,OUT046,1580.761
FDS10,OUT013,2977.4634
FDB33,OUT027,4212.3696
FDI12,OUT013,1422.1569
NCW42,OUT013,3777.2097
NCC06,OUT018,1802.981
FDW02,OUT017,2041.9594
NCD43,OUT017,1632.0399
FDM57,OUT018,1304.1722
FDA58,OUT017,3915.1604
FDK56,OUT046,3022.5388
FDP52,OUT045,3862.0193
FDW20,OUT018,1793.4932
FDS52,OUT049,1617.5383
NCT29,OUT018,1784.3823
NCL54,OUT013,2905.7842
FDC05,OUT045,3023.8591
FDF34,OUT035,3023.2078
FDP03,OUT027,3191.642
FDD32,OUT010,182.83482
FDZ10,OUT045,2034.259
FDZ40,OUT035,858.1291
FDD51,OUT018,576.19476
NCY30,OUT019,428.39426
FDP58,OUT017,3735.6252
FDV49,OUT017,4127.737
FDY24,OUT019,144.03908
NCO55,OUT017,1627.9797
FDR13,OUT017,1990.4243
FDS51,OUT017,977.5089
FDP26,OUT045,1625.6215
NCB54,OUT027,3279.608
FDF32,OUT017,3026.1946
FDN31,OUT018,2846.5815
DRM48,OUT017,661.17566
FDN20,OUT049,2797.0664
DRL01,OUT046,3876.7292
FDV56,OUT049,1631.4279
DRH13,OUT027,2562.3696
FDA03,OUT017,2560.7805
FDF47,OUT027,6384.2075
FDX32,OUT046,2592.9436
FDX57,OUT049,1578.3033
NCA30,OUT045,3022.5388
FDO49,OUT013,756.815
FDL04,OUT019,242.39735
DRM48,OUT035,661.17566
FDR16,OUT013,3745.0532
NCC19,OUT018,2890.738
NCE42,OUT045,3895.085
FDY24,OUT017,859.6129
FDH19,OUT049,2892.4717
FDJ46,OUT013,2892.4717
FDN45,OUT010,574.4291
FDY08,OUT035,2026.9708
FDZ37,OUT035,1429.129
NCT30,OUT045,765.0286
DRY23,OUT018,576.19476
NCZ30,OUT018,1805.4492
FDC44,OUT018,1711.0737
FDB45,OUT035,1631.4279
FDY04,OUT013,2606.1902
FDM27,OUT046,2613.0815
FDZ43,OUT017,3987.8015
FDT39,OUT019,411.34186
NCC06,OUT019,277.8183
FDL15,OUT027,4052.3608
FDL57,OUT017,4115.0435
FDU08,OUT046,1580.9
FDK40,OUT017,4127.737
FDQ12,OUT010,568.7059
FDS48,OUT017,2601.159
FDP09,OUT045,3770.841
FDW21,OUT049,1600.4814
FDY25,OUT035,3015.6462
DRE13,OUT017,1424.688
FDV43,OUT019,96.88461
FDD22,OUT045,1719.0912
FDM46,OUT019,301.4041
NCO30,OUT010,464.06525
FDM25,OUT046,2893.7925
NCN41,OUT049,2026.8635
FDU24,OUT045,1527.6287
FDZ50,OUT046,3023.8591
FDP45,OUT013,4113.826
NCM54,OUT045,2027.4453
FDW10,OUT019,436.68774
FDP20,OUT017,2025.7302
FDK32,OUT046,2592.9436
FDN52,OUT049,1421.9794
FDM58,OUT045,1720.8228
FDZ46,OUT027,3129.5007
NCA18,OUT018,1753.4739
FDD35,OUT046,2035.2197
NCK31,OUT035,767.3358
FDI40,OUT027,2702.7947
FDT50,OUT019,244.76004
NCT06,OUT046,2615.3198
FDT31,OUT035,3021.887
FDT45,OUT049,836.5985
FDT13,OUT045,3022.5388
FDO50,OUT045,1440.0133
NCU18,OUT010,271.1057
NCR54,OUT049,3022.5388
NCO18,OUT018,2716.8486
FDU09,OUT045,858.1291
FDT13,OUT018,2818.7498
FDE09,OUT046,1724.9763
NCK53,OUT019,267.12186
FDG45,OUT049,3780.029
DRH15,OUT035,676.41266
FDO21,OUT019,565.68585
FDD14,OUT027,5133.2544
FDC09,OUT046,1631.4279
FDH45,OUT027,1038.9352
FDV32,OUT046,1053.8036
FDG12,OUT035,2005.5353
FDS32,OUT013,2034.0835
NCL55,OUT018,3402.7412
DRE01,OUT035,3932.159
DRE15,OUT049,1276.5068
NCL42,OUT045,3959.7654
FDP31,OUT013,987.07825
FDN33,OUT018,1411.0134
FDZ59,OUT046,2609.5942
FDE45,OUT010,415.60538
FDJ07,OUT013,2001.7578
FDQ45,OUT018,2824.0178
FDM33,OUT027,5574.7534
FDO15,OUT010,197.49542
FDM46,OUT013,1527.6287
FDR03,OUT045,3640.6116
FDY49,OUT018,2495.291
FDQ60,OUT045,1990.1212
FDW10,OUT049,2703.794
FDO51,OUT049,662.5457
FDJ40,OUT018,1503.2032
FDS20,OUT018,2784.947
FDU45,OUT013,1854.74
FDV02,OUT035,2786.683
FDN09,OUT046,3980.783
NCM55,OUT027,5214.355
FDN23,OUT018,2348.89
FDY31,OUT010,343.3019
FDW03,OUT010,233.19766
FDD14,OUT046,3026.209
FDV23,OUT017,2021.027
DRI03,OUT045,2894.226
FDN13,OUT035,1579.0459
FDF45,OUT027,1694.6892
FDU46,OUT035,1424.1133
FDB57,OUT049,3792.2532
FDV12,OUT049,1585.1979
FDQ58,OUT013,2574.126
NCA18,OUT017,1988.6914
FDH52,OUT049,972.56445
FDM24,OUT018,2360.8604
NCP43,OUT027,4955.954
NCO18,OUT019,418.38623
FDM32,OUT017,1442.2042
NCL07,OUT017,663.48285
FDK03,OUT013,4104.7925
FDP59,OUT017,1632.5122
FDQ24,OUT049,4113.826
FDQ16,OUT018,1503.2032
FDU44,OUT013,2602.631
FDH28,OUT010,90.71719
FDV28,OUT019,84.3236
FDM22,OUT045,858.1291
FDR56,OUT046,3023.8591
FDV39,OUT049,3018.2312
FDU37,OUT019,215.26283
FDQ11,OUT010,606.89954
FDX02,OUT045,3801.4412
NCS42,OUT018,1424.8495
FDY57,OUT027,2702.387
FDB21,OUT049,3907.0403
FDE28,OUT017,3810.194
FDQ55,OUT017,1997.5045
FDA48,OUT049,3742.6965
FDZ19,OUT045,2894.226
NCC43,OUT045,4014.4084
NCV18,OUT046,1389.0632
NCA42,OUT018,2410.7993
FDY45,OUT046,4108.0254
NCC30,OUT045,2977.4634
FDM57,OUT013,1419.374
FDL09,OUT010,395.83536
FDB09,OUT027,3466.7913
FDT44,OUT035,1991.2242
NCT06,OUT027,4144.049
FDX26,OUT049,3022.5388
FDK32,OUT013,2582.4932
DRA12,OUT046,2037.947
FDO46,OUT010,478.60736
FDE52,OUT013,1422.6646
NCH42,OUT045,3849.5251
FDV08,OUT035,661.17566
FDB47,OUT018,3107.6711
FDC28,OUT010,246.76567
FDD22,OUT046,1988.1302
FDS07,OUT027,3349.4673
DRI13,OUT045,3794.739
FDG32,OUT018,3752.22
FDU14,OUT017,4120.844
FDD28,OUT019,158.20755
NCP41,OUT017,1636.8457
FDS08,OUT049,2892.4717
FDX47,OUT045,2611.9155
FDC53,OUT019,241.21263
FDQ19,OUT035,3991.1921
FDL14,OUT045,2591.7776
FDM33,OUT019,578.1784
FDA51,OUT045,1984.618
FDZ27,OUT018,720.7274
FDT04,OUT046,661.17566
DRC13,OUT049,2027.0365
FDR16,OUT027,5242.2275
FDQ03,OUT027,6142.822
FDE38,OUT035,2770.4922
DRH23,OUT027,1720.2335
FDT11,OUT019,565.2539
FDD09,OUT035,2984.1934
FDR40,OUT045,1390.5018
FDX07,OUT017,3027.5154
FDR07,OUT035,1574.8551
FDA51,OUT017,1984.618
FDT59,OUT019,590.164
FDF20,OUT017,3026.1946
FDR13,OUT045,1990.4243
FDY26,OUT049,3753.0168
FDW04,OUT017,2028.2117
FDK52,OUT017,3817.1194
FDN60,OUT049,2611.7607
FDM09,OUT019,445.77304
FDP46,OUT049,1420.023
FDB50,OUT019,232.85036
NCQ29,OUT049,4069.402
FDP16,OUT027,6131.433
FDX33,OUT018,2447.1338
FDP07,OUT010,471.43985
FDN22,OUT046,4058.3977
FDF39,OUT049,4120.7183
FDS21,OUT017,970.5769
NCM42,OUT013,1632.0399
FDK50,OUT019,393.65796
DRF13,OUT027,3971.3008
FDH35,OUT018,2428.749
FDP60,OUT018,1463.0039
DRJ49,OUT027,3208.651
NCT42,OUT019,356.82834
FDE38,OUT049,2760.8667
FDI04,OUT049,3023.8591
NCH54,OUT045,2617.641
FDT56,OUT049,891.99164
DRD15,OUT018,3261.0706
FDV58,OUT013,2867.1309
FDP21,OUT049,3023.8591
FDH05,OUT013,3807.3865
FDR10,OUT027,4550.371
NCP06,OUT045,2573.17
FDF33,OUT049,1630.3248
DRK37,OUT013,3018.2312
DRH49,OUT045,1387.2902
FDT58,OUT013,2750.1138
FDD41,OUT018,1505.5217
FDP40,OUT018,1591.4816
FDM51,OUT027,2578.3652
FDO45,OUT010,186.35936
FDW33,OUT010,235.11832
FDY24,OUT045,860.2442
FDB10,OUT010,583.4822
FDM40,OUT035,2030.82
NCI06,OUT017,3015.6462
FDW12,OUT019,297.01126
FDX48,OUT027,4090.6309
NCW05,OUT027,2720.4001
FDX27,OUT017,1573.5999
DRM37,OUT045,3022.5388
FDA38,OUT045,3980.783
FDR36,OUT046,661.17566
FDZ45,OUT046,3027.1082
FDG05,OUT017,2615.5713
FDK28,OUT013,4113.186
FDV47,OUT045,1419.374
FDN21,OUT045,2617.641
FDP20,OUT027,3434.0007
FDI35,OUT045,3175.4385
DRY23,OUT013,635.2774
FDA56,OUT017,2034.259
FDB09,OUT013,2024.6914
NCO26,OUT027,3095.6519
FDQ49,OUT018,2392.005
FDI52,OUT027,3127.2734
FDZ44,OUT027,3331.81
FDZ09,OUT018,2449.5466
FDY03,OUT049,1989.3855
NCG42,OUT017,2033.3893
DRI13,OUT027,5762.4697
FDQ32,OUT013,2028.1395
FDW16,OUT035,1439.4194
FDU27,OUT046,765.0286
FDR28,OUT010,391.54486
FDQ49,OUT010,382.84167
FDS37,OUT046,1991.7306
FDW26,OUT018,3297.0222
FDX12,OUT018,3304.8354
NCP06,OUT013,2556.8394
FDW45,OUT010,329.4943
NCN30,OUT049,1572.3141
FDN24,OUT049,836.5985
NCL41,OUT027,1049.6023
FDR02,OUT019,267.50592
FDD09,OUT010,446.54626
FDS33,OUT010,189.30841
FDU22,OUT045,2012.9366
FDI53,OUT013,2599.1438
DRH01,OUT049,2892.4717
FDX32,OUT013,2033.2438
NCP30,OUT018,579.5644
FDB60,OUT045,3022.5388
FDB14,OUT049,1528.7317
NCP02,OUT035,858.1291
FDJ10,OUT017,2031.0399
FDG34,OUT046,1715.8357
NCB18,OUT017,1423.0142
FDM16,OUT049,1130.3673
FDW25,OUT018,1337.8193
FDB35,OUT010,200.4727
DRN11,OUT013,2040.9769
FDF41,OUT019,579.51154
FDH16,OUT045,1421.2112
NCQ50,OUT018,3231.5234
DRH23,OUT018,795.29004
DRJ37,OUT013,2574.126
DRJ24,OUT027,5301.5063
FDY16,OUT035,3027.5154
FDQ27,OUT045,1646.7114
FDZ33,OUT045,2590.4568
FDF29,OUT045,2038.74
FDA08,OUT049,2609.5942
FDG31,OUT046,1047.9995
FDE34,OUT019,457.73624
NCR30,OUT027,1936.4438
FDV33,OUT035,4131.127
DRZ24,OUT018,1782.417
NCL54,OUT035,2897.8818
FDR12,OUT049,2893.7925
NCC54,OUT046,3920.4836
DRN59,OUT013,759.6583
FDX50,OUT019,262.06628
FDV31,OUT027,5055.51
NCA29,OUT027,4745.2285
FDW60,OUT049,2907.105
FDX08,OUT017,3026.1946
DRD49,OUT013,3895.4495
FDD33,OUT046,3807.3865
FDW35,OUT013,635.9087
FDJ36,OUT017,1626.7245
FDV51,OUT035,2683.2825
FDW36,OUT046,1627.9797
FDH35,OUT046,2687.5059
NCS30,OUT027,3184.289
FDN49,OUT017,661.17566
FDL08,OUT018,3304.8354
FDI09,OUT013,3860.09
FDP19,OUT018,1783.0297
FDU21,OUT010,87.80417
NCP41,OUT045,1631.4279
FDY10,OUT013,1863.7493
FDP12,OUT018,576.19476
NCN26,OUT049,1994.5487
FDK44,OUT013,2892.4717
FDC28,OUT049,1632.6365
FDJ41,OUT027,6213.5776
NCT29,OUT035,2022.2822
NCH42,OUT019,523.7171
FDU60,OUT018,2497.892
FDS02,OUT045,3023.8591
FDC51,OUT046,2036.6683
FDU03,OUT013,3023.8591
FDX39,OUT045,3785.6248
NCY05,OUT010,90.45855
NCL06,OUT027,6116.685
FDD32,OUT035,1279.8281
NCN41,OUT045,2024.4543
NCX53,OUT049,2045.0272
FDU57,OUT019,342.42313
FDQ23,OUT046,1634.8573
FDQ52,OUT045,4044.5066
FDC14,OUT045,667.23285
FDY09,OUT035,2911.1943
FDQ28,OUT045,2598.824
FDV25,OUT046,3820.4082
FDJ07,OUT035,1996.4015
DRB25,OUT049,1627.9797
FDK52,OUT019,583.59686
FDY52,OUT027,1685.2806
FDB28,OUT046,3022.5388
FDT36,OUT035,661.17566
FDV25,OUT017,3835.6191
NCN07,OUT027,3273.648
FDC57,OUT017,3027.5154
FDQ03,OUT018,3298.9546
FDU23,OUT017,2765.629
NCX41,OUT035,3797.8591
NCD06,OUT035,765.0286
FDW08,OUT045,1626.7245
NCU29,OUT017,2594.113
NCE06,OUT013,2597.8235
FDV52,OUT010,254.42427
FDB02,OUT017,2912.5151
NCR18,OUT045,661.80695
FDK16,OUT049,1571.2212
NCQ29,OUT010,617.6125
FDZ01,OUT019,239.29141
FDW27,OUT035,2612.1514
FDD17,OUT018,3284.845
FDW39,OUT013,2907.105
DRH59,OUT045,1094.5087
FDS52,OUT013,1623.2982
FDU40,OUT027,6138.0537
NCF54,OUT013,2892.4717
FDH46,OUT045,1630.3248
NCP14,OUT049,1627.3365
FDH50,OUT049,3019.552
DRF15,OUT010,344.43
FDV27,OUT027,2527.32
NCJ06,OUT049,2029.8546
FDN02,OUT018,3197.46
FDQ51,OUT049,765.6599
FDQ07,OUT017,3753.1052
FDS45,OUT049,1646.7114
NCJ06,OUT045,2027.4453
FDD36,OUT035,1997.5045
FDY25,OUT045,3022.5388
FDU52,OUT046,2584.5764
DRK47,OUT017,3858.2957
NCL30,OUT017,2027.4453
FDN22,OUT035,4063.006
NCF30,OUT027,3203.1365
FDK03,OUT035,4115.2017
FDT45,OUT017,858.1291
NCC54,OUT027,6124.719
FDP08,OUT018,2890.738
FDU44,OUT046,2616.6406
DRG39,OUT035,836.5985
FDU32,OUT049,2034.1167
FDY27,OUT049,2958.9727
NCP54,OUT013,2029.8546
NCZ41,OUT049,2024.6914
DRL49,OUT013,2081.8442
FDI05,OUT018,1115.515
FDY56,OUT045,3861.758
DRC13,OUT013,2027.0365
NCV29,OUT017,2981.1196
FDR24,OUT049,1436.0176
FDZ34,OUT018,2855.8052
FDP37,OUT035,2021.027
FDX08,OUT027,5104.1504
FDS57,OUT045,2030.8344
NCG18,OUT049,1633.143
FDK25,OUT018,2536.145
FDH53,OUT049,1289.4757
DRI59,OUT018,3249.2234
FDA52,OUT046,2907.105
FDT20,OUT010,98.15451
FDE36,OUT019,440.53427
FDI24,OUT017,2897.8818
FDB28,OUT018,3059.9343
FDV11,OUT017,2912.5151
FDP01,OUT046,2560.3835
FDD34,OUT027,4006.7559
FDJ50,OUT027,1466.0868
FDZ44,OUT013,1994.6776
DRO59,OUT035,1136.9186
DRB48,OUT045,661.17566
FDR21,OUT018,2743.7656
NCE42,OUT010,563.28644
FDO23,OUT046,1533.2642
NCE30,OUT018,3247.9612
FDQ22,OUT035,661.17566
FDY01,OUT045,1985.7211
FDS08,OUT017,2911.1943
FDG28,OUT018,3304.8354
FDQ51,OUT018,723.4664
FDB05,OUT017,4050.4355
FDO56,OUT049,1992.8336
FDE02,OUT018,1407.03
FDN45,OUT017,3748.9934
FDS09,OUT013,756.815
NCA54,OUT018,2776.4429
FDP09,OUT010,551.61383
FDC53,OUT045,1583.2686
NCM55,OUT017,3026.1946
FDL09,OUT018,2577.4126
FDA11,OUT019,262.9401
FDA50,OUT045,1567.1508
FDC23,OUT017,3136.8835
FDE22,OUT049,2604.7144
FDD23,OUT046,3123.685
NCA29,OUT049,2892.4717
FDK38,OUT046,2584.5764
DRC13,OUT046,2027.0365
NCP43,OUT049,2977.4634
FDX28,OUT049,1577.1167
FDF08,OUT049,1436.0176
FDZ33,OUT046,2584.5764
FDD10,OUT049,2947.7036
FDO58,OUT017,2624.856
FDI50,OUT017,3876.5398
FDO58,OUT045,2614.9607
FDX08,OUT013,3011.99
NCK17,OUT010,87.988716
FDF39,OUT035,4131.127
FDU45,OUT010,266.87323
NCJ18,OUT018,1751.1073
DRC27,OUT019,583.1088
DRC25,OUT035,1427.0651
FDU59,OUT035,2614.2505
FDU28,OUT035,3023.2078
NCP30,OUT046,661.17566
FDB39,OUT018,791.69727
FDE41,OUT013,1422.5857
DRH11,OUT010,158.12149
FDA58,OUT045,3908.1418
FDU50,OUT046,1988.2825
FDM34,OUT013,2030.6355
FDM44,OUT027,2624.6628
FDR39,OUT045,3022.5388
FDM25,OUT045,2895.5469
FDQ49,OUT049,2592.9436
DRH25,OUT018,771.9106
FDM09,OUT027,4132.414
FDL44,OUT019,414.14246
NCR42,OUT018,576.19476
DRL59,OUT046,837.2298
FDX43,OUT013,2765.334
DRK47,OUT010,536.893
FDU48,OUT018,1786.4128
FDY12,OUT045,765.0286
NCN43,OUT018,1784.4927
NCM55,OUT018,2787.7993
FDQ21,OUT027,3105.1685
FDX13,OUT035,4124.235
NCK30,OUT027,6100.897
FDG20,OUT049,2893.7925
DRG27,OUT017,661.17566
FDY14,OUT018,3502.9473
FDP59,OUT035,1632.5122
FDU60,OUT017,2803.7974
NCC18,OUT019,515.78955
DRJ39,OUT017,3792.783
FDS07,OUT049,1988.1302
FDM08,OUT027,5670.226
FDP51,OUT045,2022.2822
FDU16,OUT035,1383.7391
FDH12,OUT013,1627.9797
DRE48,OUT010,448.6293
NCL42,OUT027,6110.0854
FDR21,OUT045,2907.5386
NCW29,OUT035,2031.6742
FDO11,OUT013,4113.826
NCM31,OUT049,2033.396
FDV35,OUT019,343.66608
FDF58,OUT017,972.56445
NCE43,OUT049,2797.0664
FDA02,OUT035,2588.5168
DRL37,OUT010,100.7633
FDR24,OUT018,1385.8052
FDW59,OUT049,1385.8414
FDS22,OUT049,662.5457
FDW24,OUT017,765.0286
FDU24,OUT035,1564.7925
FDA21,OUT027,5216.2334
FDH58,OUT027,3083.955
FDW36,OUT018,1503.4501
FDI45,OUT027,4735.1396
FDU01,OUT018,2797.69
FDF35,OUT027,2861.2344
FDU43,OUT019,570.038
FDE24,OUT019,309.29117
